Start Time	End Time	Active Appliances
2013-07-02 16:30:00	2013-07-02 17:00:00	{'5-3708.0', '3-17390.0', '2-6691.5', '4-3023.0', '14-15049.0'}
2013-07-02 17:00:00	2013-07-02 17:30:00	{'5-4034.0', '3-18604.0', '14-15229.0', '4-3200.0', '2-10516.0'}
2013-07-02 17:30:00	2013-07-02 18:00:00	{'5-3725.0', '4-2988.0', '3-17526.0', '2-5678.0', '14-7935.0'}
2013-07-02 18:00:00	2013-07-02 18:30:00	{'5-4046.0', '3-18681.0', '14-11948.0', '4-3278.0', '2-10851.5'}
2013-07-02 18:30:00	2013-07-02 19:00:00	{'3-17458.0', '5-3720.0', '14-15030.0', '2-7503.0', '4-2995.0'}
2013-07-02 19:00:00	2013-07-02 19:30:00	{'4-3323.0', '3-18662.0', '2-6191.0', '5-4035.0', '14-14954.0'}
2013-07-02 19:30:00	2013-07-02 20:00:00	{'3-17509.0', '2-5409.0', '14-10308.0', '5-3752.0'}
2013-07-02 20:00:00	2013-07-02 20:30:00	{'2-4955.5', '3-18694.0', '14-7511.0', '5-4049.0'}
2013-07-02 20:30:00	2013-07-02 21:00:00	{'5-3707.0', '14-14938.0', '2-4655.0', '3-17033.0'}
2013-07-02 21:00:00	2013-07-02 21:30:00	{'14-15172.0', '5-4049.0', '2-5064.0', '3-18720.0'}
2013-07-02 21:30:00	2013-07-02 22:00:00	{'3-17483.0', '2-4794.0', '14-8961.0', '5-3695.0'}
2013-07-02 22:00:00	2013-07-02 22:30:00	{'2-7790.0', '14-11629.0', '3-18702.0', '5-4039.0'}
2013-07-02 22:30:00	2013-07-02 23:00:00	{'5-3709.0', '3-17494.0', '14-15165.0', '2-6004.0'}
2013-07-02 23:00:00	2013-07-02 23:30:00	{'2-6613.0', '14-16919.0', '5-4043.0', '3-18764.0'}
2013-07-02 23:30:00	2013-07-02 00:00:00	{'5-3704.0', '14-15757.0', '3-17419.0', '2-6789.0'}
2013-07-03 00:00:00	2013-07-03 00:30:00	{'3-18606.0', '14-11854.0', '5-4056.0', '2-11348.0'}
2013-07-03 09:00:00	2013-07-03 09:30:00	{'3-13789.0', '14-13832.0', '5-4062.0', '2-3339.0'}
2013-07-03 19:00:00	2013-07-03 19:30:00	{'13-70560.0', '14-12334.0', '2-4007.5', '5-4050.0', '3-14107.0'}
2013-07-03 19:30:00	2013-07-03 20:00:00	{'2-4787.5', '14-8870.0', '5-3716.0', '13-427655.0', '3-17758.5'}
2013-07-03 20:00:00	2013-07-03 20:30:00	{'10-18.0', '5-4047.0', '14-17703.0', '11-6989.0', '3-18812.0', '13-142429.0', '2-4595.0'}
2013-07-03 20:30:00	2013-07-03 21:00:00	{'2-4844.0', '10-258.0', '13-261698.0', '3-17468.0', '5-3711.0', '14-16848.0', '11-5847.0'}
2013-07-03 21:00:00	2013-07-03 21:30:00	{'10-326.0', '5-4047.0', '2-5512.0', '11-7143.0', '3-18691.0', '14-14524.0'}
2013-07-03 21:30:00	2013-07-03 22:00:00	{'11-7426.0', '3-17406.0', '5-3711.0', '2-9764.0', '14-11208.0'}
2013-07-03 22:00:00	2013-07-03 22:30:00	{'14-17034.0', '11-7844.0', '5-4005.0', '10-2905.0', '2-5795.5', '3-18685.0'}
2013-07-03 22:30:00	2013-07-03 23:00:00	{'10-1815.0', '5-3704.0', '3-17358.0', '2-7558.0', '14-18375.0', '11-1974.0'}
2013-07-03 23:00:00	2013-07-03 23:30:00	{'2-8025.0', '10-1289.0', '5-4048.0', '14-14408.0', '3-18578.0'}
2013-07-03 23:30:00	2013-07-03 00:00:00	{'2-5235.0', '14-8832.0', '5-3750.0', '10-2564.0', '3-17510.0'}
2013-07-04 00:00:00	2013-07-04 00:30:00	{'2-6099.0', '5-4023.0', '10-3062.0', '3-18613.0', '14-13285.0'}
2013-07-04 10:30:00	2013-07-04 11:00:00	{'10-1702.0', '2-822.0', '5-3750.0', '14-15206.0', '3-2134.0'}
2013-07-04 11:00:00	2013-07-04 11:30:00	{'4-1830.0', '14-15715.0', '5-4032.0', '10-1193.0', '3-10704.0', '2-5950.0'}
2013-07-04 11:30:00	2013-07-04 12:00:00	{'10-2872.0', '3-16332.0', '2-5656.5', '4-3126.0', '5-3711.0', '14-7585.0'}
2013-07-04 12:00:00	2013-07-04 12:30:00	{'4-3198.0', '10-18.0', '15-3038.0', '14-13884.0', '3-18684.0', '5-4050.0', '2-9459.5'}
2013-07-04 12:30:00	2013-07-04 13:00:00	{'14-15885.0', '4-3036.0', '3-17357.0', '5-3724.0', '10-597.0', '2-11224.0'}
2013-07-04 13:00:00	2013-07-04 13:30:00	{'14-13080.0', '10-37.0', '3-18639.0', '5-4045.0', '4-3245.0', '2-6147.0'}
2013-07-04 13:30:00	2013-07-04 14:00:00	{'14-6696.0', '3-17451.0', '10-944.0', '5-3707.0', '4-2977.0', '2-5540.5'}
2013-07-04 14:00:00	2013-07-04 14:30:00	{'5-4066.0', '3-18576.0', '10-730.0', '14-16492.0', '4-3245.0', '2-6209.5'}
2013-07-04 14:30:00	2013-07-04 15:00:00	{'5-3701.0', '4-3032.0', '14-15969.0', '10-1731.0', '2-6869.5', '3-17374.0'}
2013-07-04 15:00:00	2013-07-04 15:30:00	{'4-3242.0', '3-18563.0', '10-684.0', '5-4041.0', '2-6033.0', '14-9523.0'}
2013-07-04 15:30:00	2013-07-04 16:00:00	{'3-17362.0', '10-86.0', '4-3004.0', '2-8290.0', '14-11465.0', '5-3706.0'}
2013-07-04 16:00:00	2013-07-04 16:30:00	{'5-4058.0', '3-18604.0', '2-8931.5', '4-3231.0', '14-17668.0'}
2013-07-04 16:30:00	2013-07-04 17:00:00	{'2-8896.5', '4-3020.0', '14-13759.0', '5-3699.0', '3-17453.0', '10-164.0'}
2013-07-04 17:00:00	2013-07-04 17:30:00	{'3-18677.0', '5-4046.0', '10-67.0', '4-3224.0', '14-10070.0', '2-6825.0'}
2013-07-04 17:30:00	2013-07-04 18:00:00	{'2-4564.0', '10-141.0', '14-22906.0', '4-2961.5', '3-17471.0', '5-3715.0'}
2013-07-04 18:00:00	2013-07-04 18:30:00	{'3-18597.0', '4-3228.0', '2-6139.0', '10-105.0', '14-15698.0', '5-4051.0'}
2013-07-04 18:30:00	2013-07-04 19:00:00	{'2-5024.0', '14-9880.0', '4-3004.0', '3-17564.0', '5-3753.0'}
2013-07-04 19:00:00	2013-07-04 19:30:00	{'13-72.0', '4-3149.0', '2-6275.0', '3-18568.0', '14-21140.0', '5-4087.0'}
2013-07-04 19:30:00	2013-07-04 20:00:00	{'14-14724.0', '10-224.0', '3-17528.0', '4-2989.0', '13-442526.0', '2-5520.0', '5-3763.0'}
2013-07-04 20:00:00	2013-07-04 20:30:00	{'14-9816.0', '3-18708.0', '11-8236.0', '13-251637.0', '4-3177.0', '2-8733.0', '5-4057.0'}
2013-07-04 20:30:00	2013-07-04 21:00:00	{'14-17230.0', '5-3775.0', '10-57.0', '4-3001.0', '3-17471.0', '2-6328.0'}
2013-07-04 21:00:00	2013-07-04 21:30:00	{'3-18800.0', '10-760.0', '14-18444.0', '2-7948.0', '4-3192.0', '5-4083.0'}
2013-07-04 21:30:00	2013-07-04 22:00:00	{'5-3728.0', '2-9125.0', '4-3019.0', '14-9882.0'}
2013-07-04 22:00:00	2013-07-04 22:30:00	{'5-4046.0', '4-3308.0', '3-8621.0', '14-12888.0', '10-259.0', '2-9221.0'}
2013-07-04 22:30:00	2013-07-04 23:00:00	{'2-9178.0', '3-17625.0', '14-16819.0', '10-104.0', '5-3745.0', '4-3094.0'}
2013-07-04 23:00:00	2013-07-04 23:30:00	{'5-4040.0', '10-2159.0', '3-18665.0', '2-9821.5', '4-3207.0', '14-17893.0'}
2013-07-04 23:30:00	2013-07-04 00:00:00	{'10-1222.0', '2-9161.0', '5-3702.0', '14-12564.0', '4-2995.0', '3-17370.0'}
2013-07-05 00:00:00	2013-07-05 00:30:00	{'14-11986.0', '2-10279.0', '3-18568.0', '10-805.0', '5-4052.0'}
2013-07-05 00:30:00	2013-07-05 01:00:00	{'3-17460.0', '2-6958.0', '5-3737.0', '14-13103.0', '10-2860.0'}
2013-07-05 01:00:00	2013-07-05 01:30:00	{'3-18562.0', '10-3076.0', '14-16637.0', '5-4031.0', '2-9053.0'}
2013-07-05 09:30:00	2013-07-05 10:00:00	{'14-16171.0', '3-5926.0', '2-1745.0', '10-66.0', '5-3709.0'}
2013-07-05 15:30:00	2013-07-05 16:00:00	{'3-3949.0', '5-3698.0', '10-187.0', '2-1279.0', '4-17.0', '14-16409.0'}
2013-07-05 16:00:00	2013-07-05 16:30:00	{'4-3309.0', '3-19044.0', '2-5222.0', '10-152.0', '5-4036.0', '14-10487.0'}
2013-07-07 19:00:00	2013-07-07 19:30:00	{'14-11791.0', '5-4053.0', '11-653.0', '15-2195.0', '2-416.0', '3-1424.0'}
2013-07-07 19:30:00	2013-07-07 20:00:00	{'11-5343.0', '5-3720.0', '3-17479.0', '2-6752.0', '14-23035.0'}
2013-07-07 20:00:00	2013-07-07 20:30:00	{'14-14121.0', '5-4054.5', '3-18572.0', '2-4231.0'}
2013-07-07 20:30:00	2013-07-07 21:00:00	{'2-4333.5', '3-17278.0', '14-18786.0', '13-314444.0', '5-3836.0'}
2013-07-07 21:00:00	2013-07-07 21:30:00	{'14-17228.0', '5-5045.0', '13-308014.0', '4-862.0', '2-5227.0'}
2013-07-07 21:30:00	2013-07-07 22:00:00	{'11-5204.0', '2-5409.0', '3-12385.0', '5-4987.0', '14-9523.0', '4-2923.0'}
2013-07-07 22:00:00	2013-07-07 22:30:00	{'3-18542.0', '5-5369.0', '4-3179.0', '14-25710.0', '2-7220.0'}
2013-07-07 22:30:00	2013-07-07 23:00:00	{'4-2974.0', '3-17318.0', '14-11779.0', '11-682.0', '2-5211.0', '5-4704.0'}
2013-07-07 23:00:00	2013-07-07 23:30:00	{'2-6609.0', '3-18524.0', '14-15822.0', '4-3177.0', '5-4479.0'}
2013-07-08 08:30:00	2013-07-08 09:00:00	{'3-14566.0', '14-19151.0', '2-4066.0', '5-4098.0'}
2013-07-08 09:00:00	2013-07-08 09:30:00	{'3-18707.0', '14-15033.5', '2-4954.0', '5-4468.0'}
2013-07-08 09:30:00	2013-07-08 10:00:00	{'14-7730.0', '3-17302.0', '4-1804.0', '2-5527.5', '5-4108.0'}
2013-07-08 20:00:00	2013-07-08 20:30:00	{'8-59083.0', '2-2412.0', '5-4484.0', '3-8656.0', '14-13514.0'}
2013-07-08 20:30:00	2013-07-08 21:00:00	{'13-309171.0', '14-24761.5', '5-4105.0', '2-4470.0', '3-17652.0'}
2013-07-08 21:00:00	2013-07-08 21:30:00	{'5-4476.0', '2-4836.0', '4-1277.0', '14-12313.0', '3-18622.0', '13-320339.0'}
2013-07-08 21:30:00	2013-07-08 22:00:00	{'14-18443.0', '5-4108.5', '3-17420.0', '11-5816.0', '4-2951.0', '2-4192.5'}
2013-07-08 22:00:00	2013-07-08 22:30:00	{'11-66.0', '5-4464.0', '2-6123.0', '14-18961.0', '4-3202.0', '3-18650.0'}
2013-07-08 22:30:00	2013-07-08 23:00:00	{'3-17431.0', '14-10281.0', '5-4088.0', '2-7248.5', '4-2982.0'}
2013-07-09 09:00:00	2013-07-09 09:30:00	{'14-9803.0', '5-4502.0', '3-11083.0', '2-10242.0'}
2013-07-09 09:30:00	2013-07-09 10:00:00	{'3-17636.0', '14-15112.0', '4-1479.0', '2-7046.0', '5-4083.0'}
2013-07-09 10:00:00	2013-07-09 10:30:00	{'14-19467.0', '2-8937.0', '5-4489.0', '3-18608.0', '4-3194.0'}
2013-07-09 10:30:00	2013-07-09 11:00:00	{'14-8844.0', '3-17340.0', '4-2970.0', '2-6597.0', '5-4087.0'}
2013-07-09 11:00:00	2013-07-09 11:30:00	{'3-18542.0', '4-3177.5', '2-7368.0', '5-4485.0', '14-13825.0'}
2013-07-09 11:30:00	2013-07-09 12:00:00	{'4-2958.0', '2-6281.0', '14-20658.0', '3-17368.0', '5-4118.0'}
2013-07-09 12:00:00	2013-07-09 12:30:00	{'14-11726.0', '2-5315.5', '5-4519.0', '3-18560.0', '4-3213.0'}
2013-07-09 12:30:00	2013-07-09 13:00:00	{'4-2988.0', '14-16130.0', '5-4099.0', '2-7765.0', '15-3468.0', '3-17301.0'}
2013-07-09 13:00:00	2013-07-09 13:30:00	{'2-6529.0', '3-18516.0', '14-20785.0', '5-4458.0', '4-3225.0'}
2013-07-09 13:30:00	2013-07-09 14:00:00	{'14-7637.0', '4-3032.5', '5-4084.0', '3-17340.0', '2-5586.5'}
2013-07-09 14:00:00	2013-07-09 14:30:00	{'3-18548.0', '5-4460.0', '4-3238.0', '2-6086.0', '14-17796.0'}
2013-07-09 14:30:00	2013-07-09 15:00:00	{'5-4104.0', '2-5240.0', '14-17330.0', '3-17286.0', '4-2968.0'}
2013-07-09 15:00:00	2013-07-09 15:30:00	{'4-3242.0', '3-18507.0', '5-4469.5', '14-9942.0', '2-8557.0'}
2013-07-09 15:30:00	2013-07-09 16:00:00	{'5-4097.0', '3-17414.0', '2-6310.0', '14-18580.0', '4-3005.0'}
2013-07-09 16:00:00	2013-07-09 16:30:00	{'14-16430.5', '5-4475.0', '4-3170.0', '2-7520.0', '3-18617.0'}
2013-07-09 16:30:00	2013-07-09 17:00:00	{'5-4099.5', '2-6634.5', '3-17369.0', '14-7631.5', '4-2946.5'}
2013-07-09 17:00:00	2013-07-09 17:30:00	{'5-4532.0', '14-21742.0', '2-5354.5', '3-18566.0', '4-3141.0'}
2013-07-09 17:30:00	2013-07-09 18:00:00	{'2-7689.5', '14-12186.0', '3-17290.0', '4-3017.0', '5-4129.0'}
2013-07-09 18:00:00	2013-07-09 18:30:00	{'4-3146.5', '2-6741.5', '3-18547.0', '5-4511.0', '9-62641.0', '14-14920.0'}
2013-07-09 18:30:00	2013-07-09 19:00:00	{'4-2905.0', '14-21365.0', '3-17391.0', '5-4124.0', '2-5548.0'}
2013-07-09 19:00:00	2013-07-09 19:30:00	{'2-7565.5', '3-10550.0', '5-4493.5', '8-60366.0', '4-3095.0', '14-9278.0'}
2013-07-09 19:30:00	2013-07-09 20:00:00	{'5-4198.0', '4-2961.0', '3-17335.0', '14-19809.0', '2-7503.0'}
2013-07-09 20:00:00	2013-07-09 20:30:00	{'5-4677.0', '2-7048.0', '14-16730.0', '13-153154.0', '4-3175.0', '3-18555.0'}
2013-07-09 20:30:00	2013-07-09 21:00:00	{'5-4265.0', '3-17394.0', '14-9252.0', '13-330168.0', '2-5505.5', '4-2944.0'}
2013-07-09 21:00:00	2013-07-09 21:30:00	{'14-20390.5', '4-3142.0', '5-4625.0', '2-6600.0', '3-18648.5'}
2013-07-09 21:30:00	2013-07-09 22:00:00	{'5-4097.0', '11-224.0', '14-13764.0', '2-5695.0', '3-17443.5'}
2013-07-09 22:00:00	2013-07-09 22:30:00	{'14-9007.0', '11-8931.5', '5-4472.0', '3-18473.0', '2-5896.5'}
2013-07-09 22:30:00	2013-07-09 23:00:00	{'2-4621.0', '5-4099.0', '14-23703.0', '11-5980.0', '3-17374.0'}
2013-07-09 23:00:00	2013-07-09 23:30:00	{'2-5591.0', '3-18504.0', '14-13912.0', '5-4474.0'}
2013-07-10 08:30:00	2013-07-10 09:00:00	{'14-9220.0', '2-4820.0', '3-14712.0', '5-4085.0'}
2013-07-10 18:30:00	2013-07-10 19:00:00	{'14-21397.0', '3-12640.0', '2-3259.0', '5-4118.0'}
2013-07-10 19:00:00	2013-07-10 19:30:00	{'5-4486.5', '2-4668.5', '14-9978.0', '3-8506.0'}
2013-07-10 19:30:00	2013-07-10 20:00:00	{'14-16476.0', '5-4089.0', '2-4778.0', '4-1359.0', '3-17558.0'}
2013-07-10 20:00:00	2013-07-10 20:30:00	{'4-3169.0', '5-4460.0', '3-18731.0', '11-5972.0', '13-400921.0', '14-20876.0', '2-5118.0'}
2013-07-10 20:30:00	2013-07-10 21:00:00	{'5-4094.0', '14-7312.0', '4-2964.5', '11-6856.5', '2-4436.0', '3-17568.5', '13-241208.5'}
2013-07-10 21:00:00	2013-07-10 21:30:00	{'3-18645.0', '4-3224.0', '5-4466.0', '14-14351.0', '11-7860.0', '2-7060.0'}
2013-07-10 21:30:00	2013-07-10 22:00:00	{'14-17870.0', '4-2913.5', '2-7530.0', '5-4103.0', '3-17247.0'}
2013-07-10 22:00:00	2013-07-10 22:30:00	{'4-3188.5', '2-8382.0', '3-18546.5', '5-4462.0', '14-14769.0'}
2013-07-10 22:30:00	2013-07-10 23:00:00	{'4-2984.5', '14-7608.0', '3-17316.0', '5-4108.0', '2-8131.0'}
2013-07-10 23:00:00	2013-07-10 23:30:00	{'14-17783.0', '2-6535.5', '4-3185.0', '5-4484.0', '15-106.0', '3-18533.0'}
2013-07-10 23:30:00	2013-07-10 00:00:00	{'14-18277.0', '3-17280.0', '5-4088.0', '4-3010.0', '2-7774.0', '15-7468.0'}
2013-07-11 09:30:00	2013-07-11 10:00:00	{'14-8359.0', '5-4084.0', '2-4114.0', '3-15715.0'}
2013-07-11 10:00:00	2013-07-11 10:30:00	{'5-4473.0', '2-6171.0', '3-18859.0', '4-1196.0', '14-13831.0'}
2013-07-11 10:30:00	2013-07-11 11:00:00	{'2-5886.0', '14-17729.0', '5-4111.0', '3-17528.0', '4-2945.0'}
2013-07-11 11:00:00	2013-07-11 11:30:00	{'2-5739.0', '5-4493.0', '3-18676.0', '4-3140.0', '14-12375.0'}
2013-07-11 11:30:00	2013-07-11 12:00:00	{'5-4094.0', '2-4927.0', '4-2930.0', '3-17511.0', '14-7577.0'}
2013-07-11 12:00:00	2013-07-11 12:30:00	{'2-7728.0', '4-3214.0', '3-18605.0', '14-17765.0', '5-4488.0'}
2013-07-11 12:30:00	2013-07-11 13:00:00	{'4-3035.0', '5-4076.0', '3-17411.0', '14-16157.0', '2-6387.0'}
2013-07-11 13:00:00	2013-07-11 13:30:00	{'2-10078.5', '14-8861.0', '5-4476.0', '4-3254.0', '3-18550.0'}
2013-07-11 13:30:00	2013-07-11 14:00:00	{'14-16093.0', '3-17385.0', '2-6615.0', '4-3040.0', '5-4083.0'}
2013-07-11 14:00:00	2013-07-11 14:30:00	{'4-3230.0', '3-18596.0', '14-19672.0', '5-4467.0', '2-5262.0'}
2013-07-11 14:30:00	2013-07-11 15:00:00	{'14-8313.0', '2-5092.0', '3-17416.0', '4-3011.0', '5-4129.0'}
2013-07-11 15:00:00	2013-07-11 15:30:00	{'4-3191.0', '5-4566.0', '2-6139.0', '3-18599.0', '14-14329.0'}
2013-07-11 15:30:00	2013-07-11 16:00:00	{'14-18286.0', '2-5189.0', '5-4089.0', '3-17317.0', '4-3003.0'}
2013-07-11 16:00:00	2013-07-11 16:30:00	{'3-18552.0', '2-5748.5', '4-3155.5', '14-9460.0', '5-4491.0'}
2013-07-11 16:30:00	2013-07-11 17:00:00	{'14-11458.0', '2-5065.5', '5-4092.0', '4-2962.0', '3-17499.0'}
2013-07-11 17:00:00	2013-07-11 17:30:00	{'4-3239.0', '3-18757.0', '14-20930.0', '2-5151.0', '5-4471.0'}
2013-07-11 17:30:00	2013-07-11 18:00:00	{'3-17410.0', '2-5055.0', '4-3077.0', '14-9600.0', '5-4086.0'}
2013-07-11 18:00:00	2013-07-11 18:30:00	{'3-18573.0', '9-61566.0', '4-3309.0', '14-19120.0', '5-4458.0', '2-5762.0'}
2013-07-11 18:30:00	2013-07-11 19:00:00	{'4-3021.0', '14-17264.0', '2-5638.5', '5-4084.0', '3-17377.0'}
2013-07-11 19:00:00	2013-07-11 19:30:00	{'2-4857.5', '4-3103.0', '14-8647.0', '5-4520.0'}
2013-07-11 19:30:00	2013-07-11 20:00:00	{'5-4100.0', '3-10927.0', '2-5095.0', '14-24033.0', '4-2923.0'}
2013-07-11 20:00:00	2013-07-11 20:30:00	{'13-399759.0', '5-4495.0', '2-6404.0', '4-3136.0', '14-11203.0', '3-18778.0'}
2013-07-11 20:30:00	2013-07-11 21:00:00	{'3-17407.0', '4-2993.0', '5-4101.0', '11-2256.0', '14-12201.0', '2-8641.5'}
2013-07-11 21:00:00	2013-07-11 21:30:00	{'11-8922.5', '2-5905.0', '3-15013.0', '14-19132.0', '4-3148.0', '5-4484.0'}
2013-07-11 21:30:00	2013-07-11 22:00:00	{'4-2966.0', '14-10084.0', '11-6942.0', '2-5311.0', '3-17411.0', '5-4113.0'}
2013-07-11 22:00:00	2013-07-11 22:30:00	{'5-4486.0', '3-18621.0', '14-11030.0', '4-3196.0', '2-6587.5'}
2013-07-11 22:30:00	2013-07-11 23:00:00	{'5-4085.0', '2-6391.5', '14-20674.0', '3-17428.0', '4-3049.0'}
2013-07-11 23:00:00	2013-07-11 23:30:00	{'5-4477.0', '14-16372.0', '4-3170.0', '3-18576.0', '2-6087.0'}
2013-07-12 08:30:00	2013-07-12 09:00:00	{'4-2695.0', '14-15880.0', '3-16460.0', '5-4088.0', '2-15136.0'}
2013-07-12 09:00:00	2013-07-12 09:30:00	{'5-4466.0', '14-13041.0', '2-12795.0', '4-3208.0', '3-19020.0'}
2013-07-12 09:30:00	2013-07-12 10:00:00	{'4-3091.0', '5-4093.0', '3-17655.0', '14-8081.0', '2-4099.0'}
2013-07-12 16:00:00	2013-07-12 16:30:00	{'5-4465.0', '4-587.0', '3-18459.0', '2-4444.0', '14-17598.0'}
2013-07-12 16:30:00	2013-07-12 17:00:00	{'3-17680.0', '5-4093.0', '2-4649.5', '4-3059.0', '14-10969.0'}
2013-07-12 17:00:00	2013-07-12 17:30:00	{'3-18812.0', '2-5514.0', '4-3287.0', '14-10117.0', '5-4485.0'}
2013-07-12 17:30:00	2013-07-12 18:00:00	{'2-4542.5', '4-3054.0', '14-22919.0', '5-4112.5'}
2013-07-12 18:00:00	2013-07-12 18:30:00	{'2-4803.5', '14-11920.0', '4-3199.0', '3-13635.0', '5-4485.0'}
2013-07-12 18:30:00	2013-07-12 19:00:00	{'5-4090.0', '14-11327.0', '3-17617.0', '4-2979.0', '2-5500.5'}
2013-07-12 19:00:00	2013-07-12 19:30:00	{'3-18761.0', '14-20774.0', '5-4473.0', '2-5579.0', '11-8837.0', '4-3208.0'}
2013-07-12 19:30:00	2013-07-12 20:00:00	{'2-6044.5', '11-9124.0', '14-10963.0', '4-3073.0', '3-17514.0', '5-4108.0'}
2013-07-12 20:00:00	2013-07-12 20:30:00	{'14-11363.0', '4-3322.0', '5-4465.0', '3-18776.0', '2-6583.5'}
2013-07-12 20:30:00	2013-07-12 21:00:00	{'5-4102.0', '14-18574.0', '2-4890.0', '4-2965.0', '3-17595.0'}
2013-07-12 21:00:00	2013-07-12 21:30:00	{'4-3127.0', '2-5110.0', '5-4479.0', '14-13340.0', '3-18846.0'}
2013-07-12 21:30:00	2013-07-12 22:00:00	{'2-4861.5', '5-4094.0', '3-17611.0', '4-2935.0', '14-9032.0'}
2013-07-12 22:00:00	2013-07-12 22:30:00	{'5-4475.0', '4-3240.5', '3-18705.0', '2-5416.0', '14-19410.0'}
2013-07-12 22:30:00	2013-07-12 23:00:00	{'3-17410.0', '2-4783.5', '14-13196.0', '5-4075.0', '4-3064.0'}
2013-07-12 23:00:00	2013-07-12 23:30:00	{'3-18710.0', '14-10031.0', '5-4470.0', '2-5318.5'}
2013-07-13 07:00:00	2013-07-13 07:30:00	{'14-7239.0', '5-4492.0', '2-2948.0'}
2013-07-13 07:30:00	2013-07-13 08:00:00	{'5-4084.0', '2-16286.0', '14-17779.0'}
2013-07-14 09:30:00	2013-07-14 10:00:00	{'2-4470.0', '3-17174.0', '5-4095.0', '14-10517.0'}
2013-07-14 10:00:00	2013-07-14 10:30:00	{'2-4553.5', '3-18831.0', '5-4471.0', '14-23189.0'}
2013-07-14 10:30:00	2013-07-14 11:00:00	{'3-17402.0', '2-4489.0', '14-6756.0', '5-4092.0'}
2013-07-14 11:00:00	2013-07-14 11:30:00	{'2-4538.5', '5-4468.0', '14-20041.0', '3-18547.0'}
2013-07-14 11:30:00	2013-07-14 12:00:00	{'3-17424.5', '2-4117.0', '5-4084.0', '14-14338.0'}
2013-07-14 12:00:00	2013-07-14 12:30:00	{'3-18544.0', '2-4483.0', '14-11408.0', '5-4468.0'}
2013-07-14 12:30:00	2013-07-14 13:00:00	{'5-4104.0', '14-26499.0', '3-17408.5', '2-4189.5'}
2013-07-14 13:00:00	2013-07-14 13:30:00	{'3-18613.0', '14-27655.0', '5-4474.0', '2-4414.0'}
2013-07-14 13:30:00	2013-07-14 14:00:00	{'2-4278.0', '14-25264.5', '3-17384.0', '5-4088.0'}
2013-07-14 14:00:00	2013-07-14 14:30:00	{'3-18597.0', '5-4468.0', '13-222964.0', '2-4521.5', '14-26811.0'}
2013-07-14 14:30:00	2013-07-14 15:00:00	{'14-24996.0', '5-4085.0', '13-243745.0', '3-17367.0', '2-4125.0'}
2013-07-14 15:00:00	2013-07-14 15:30:00	{'13-236135.0', '2-4477.0', '5-4492.0', '3-18555.0', '14-26635.0'}
2013-07-14 15:30:00	2013-07-14 16:00:00	{'14-24873.0', '3-17408.0', '8-2951.0', '2-4220.0', '5-4083.0'}
2013-07-14 16:00:00	2013-07-14 16:30:00	{'14-26506.0', '5-4484.0', '2-4823.0', '3-18505.0'}
2013-07-14 16:30:00	2013-07-14 17:00:00	{'5-4099.0', '3-17255.0', '4-1737.0', '14-15777.0', '2-4584.0'}
2013-07-14 17:00:00	2013-07-14 17:30:00	{'4-3241.0', '3-18365.0', '2-4685.0', '14-16931.0', '5-4485.0'}
2013-07-14 17:30:00	2013-07-14 18:00:00	{'3-17182.0', '4-2983.0', '5-4092.0', '9-26509.0', '14-25797.0', '2-4579.5'}
2013-07-14 18:00:00	2013-07-14 18:30:00	{'2-5406.5', '14-26968.0', '5-4471.0', '4-3157.0', '9-55335.0', '3-18291.0'}
2013-07-14 18:30:00	2013-07-14 19:00:00	{'14-24985.0', '4-2965.0', '8-41891.0', '3-17131.0', '2-4766.0', '5-4073.0'}
2013-07-14 19:00:00	2013-07-14 19:30:00	{'14-26948.0', '4-3187.0', '2-4689.0', '5-4482.0'}
2013-07-14 19:30:00	2013-07-14 20:00:00	{'3-12953.0', '14-25098.0', '2-4374.0', '4-2931.0', '5-4080.0'}
2013-07-14 20:00:00	2013-07-14 20:30:00	{'13-152863.0', '5-4478.0', '2-4964.0', '4-3105.0', '14-26683.0'}
2013-07-14 20:30:00	2013-07-14 21:00:00	{'14-12318.0', '2-4552.0', '13-332019.0', '5-4081.0', '4-2942.0', '3-16201.0'}
2013-07-14 21:00:00	2013-07-14 21:30:00	{'14-23275.0', '3-18447.0', '2-5129.0', '4-3197.0', '5-4458.0'}
2013-07-14 21:30:00	2013-07-14 22:00:00	{'5-4092.0', '3-17272.0', '11-3693.0', '14-25133.0', '4-2989.5', '2-4762.0'}
2013-07-14 22:00:00	2013-07-14 22:30:00	{'11-7900.0', '5-4462.0', '4-3150.0', '3-18369.0', '14-26377.0', '2-4763.0'}
2013-07-14 22:30:00	2013-07-14 23:00:00	{'4-2988.0', '11-7079.0', '5-4091.0', '2-4566.0', '14-11604.0', '3-17218.0'}
2013-07-14 23:00:00	2013-07-14 23:30:00	{'3-18466.0', '14-27229.0', '2-4993.5', '11-8561.0', '5-4453.0', '4-3153.0'}
2013-07-15 09:00:00	2013-07-15 09:30:00	{'3-12187.0', '2-7344.5', '14-22451.0', '5-4489.0'}
2013-07-15 09:30:00	2013-07-15 10:00:00	{'2-4171.0', '5-4107.0', '14-7764.0', '3-17531.0'}
2013-07-15 16:00:00	2013-07-15 16:30:00	{'3-16539.0', '2-4338.0', '5-4512.0', '14-25276.0'}
2013-07-15 16:30:00	2013-07-15 17:00:00	{'3-17365.0', '2-4026.0', '14-9581.0', '5-4174.0'}
