Start Time	End Time	Active Appliances
2014-10-22 13:00:00	2014-10-22 13:30:00	{'25-6992.0', '12-9423.0', '43-4068.0', '9-20001.0', '38-62.0', '3-15046.0'}
2014-10-22 13:30:00	2014-10-22 14:00:00	{'12-26564.0', '3-3109.0', '38-52.0', '43-3759.0', '25-5642.5', '9-18728.0'}
2014-10-22 14:30:00	2014-10-22 15:00:00	{'9-18772.0', '43-3759.0', '25-5721.0', '3-1365.0', '38-59.0', '12-3809.0'}
2014-10-23 10:00:00	2014-10-23 10:30:00	{'38-19.0', '43-4076.0', '25-15153.0', '9-21317.0', '3-1588.0', '17-6976.0'}
2014-10-23 10:30:00	2014-10-23 11:00:00	{'43-3764.0', '22-5905.0', '17-6558.0', '25-14120.0', '3-14837.0', '38-2.0', '9-19655.0', '12-6600.0'}
2014-10-23 11:00:00	2014-10-23 11:30:00	{'43-4072.0', '17-7075.0', '5-192975.5', '25-15309.0', '38-5.0', '12-13240.0', '9-20924.0', '28-1968.0', '3-15821.0'}
2014-10-23 11:30:00	2014-10-23 12:00:00	{'28-4632.0', '9-19499.0', '5-159224.0', '38-76.0', '25-14892.0', '43-3762.0', '3-14751.0', '8-1353.0'}
2014-10-23 12:00:00	2014-10-23 12:30:00	{'8-41586.0', '43-4067.0', '25-46538.0', '5-38851.0', '9-20836.0', '28-4942.0', '12-4858.0', '38-4.0', '3-15721.0'}
2014-10-23 12:30:00	2014-10-23 13:00:00	{'12-11985.0', '25-41089.0', '9-19524.0', '8-37350.0', '43-3744.0', '28-4618.0', '3-14551.0'}
2014-10-23 13:30:00	2014-10-23 14:00:00	{'9-19496.0', '38-12.0', '28-4552.0', '12-4819.0', '3-959.0', '43-3753.0', '25-8958.0'}
2014-10-23 14:00:00	2014-10-23 14:30:00	{'9-20871.0', '12-5630.0', '38-26.0', '25-9583.0', '17-6374.0', '28-4837.0', '43-4095.0', '3-7209.0'}
2014-10-24 09:30:00	2014-10-24 10:00:00	{'38-5.0', '25-22070.0', '9-18509.0', '5-351455.0', '12-26537.0', '3-1855.0', '43-3790.0'}
2014-10-24 10:00:00	2014-10-24 10:30:00	{'9-19813.0', '38-5.0', '3-15940.0', '43-4091.0', '5-372220.0', '25-23572.0'}
2014-10-24 10:30:00	2014-10-24 11:00:00	{'12-5819.0', '25-23520.0', '43-3761.0', '5-27264.0', '3-14847.0', '9-18557.0'}
2014-10-24 11:00:00	2014-10-24 11:30:00	{'43-4074.0', '9-19837.0', '25-23846.0', '3-15830.0'}
2014-10-24 11:30:00	2014-10-24 12:00:00	{'9-18571.5', '3-14785.0', '43-3756.0', '25-22394.0'}
2014-10-24 12:30:00	2014-10-24 13:00:00	{'8-42520.0', '9-18535.0', '25-50649.0', '3-8948.0', '32-6182.0', '43-3752.0', '31-5221.0'}
2014-10-25 13:00:00	2014-10-25 13:30:00	{'9-19945.0', '3-566.0', '43-4080.0', '31-1569.0', '25-14621.0', '32-1826.0'}
2014-10-25 13:30:00	2014-10-25 14:00:00	{'9-19395.0', '28-4008.0', '3-3770.0', '17-6087.0', '43-3755.0', '7-26403.0', '31-5258.0', '32-6231.0', '25-8899.0'}
2014-10-25 14:00:00	2014-10-25 14:30:00	{'3-12628.0', '28-4907.0', '12-5117.0', '32-6520.0', '43-4063.0', '31-5561.0', '9-20082.0', '7-31462.0', '17-7106.0', '25-9474.0'}
2014-10-25 14:30:00	2014-10-25 15:00:00	{'31-5207.0', '28-4554.0', '9-19766.0', '12-5282.0', '43-3754.0', '3-2077.0', '25-8864.0', '7-30124.0', '17-6642.0', '32-6091.0'}
2014-10-25 15:00:00	2014-10-25 15:30:00	{'31-5580.0', '28-4855.0', '25-9453.0', '17-7086.0', '7-34752.0', '12-27901.0', '32-6514.0', '3-15531.0', '9-21034.0', '43-4078.0'}
2014-10-26 14:00:00	2014-10-26 14:30:00	{'25-9457.0', '31-5576.0', '32-6228.0', '3-51.0', '43-4087.0', '12-16971.0'}
2014-10-27 09:00:00	2014-10-27 09:30:00	{'3-754.0', '5-78063.0', '43-4075.0', '12-14928.0'}
2014-10-27 09:30:00	2014-10-27 10:00:00	{'12-10292.0', '43-3751.0', '5-35079.0', '3-10502.0'}
2014-10-27 10:00:00	2014-10-27 10:30:00	{'12-28053.0', '3-15463.0', '43-4080.0'}
2014-10-27 10:30:00	2014-10-27 11:00:00	{'43-3759.0', '3-14199.0'}
2014-10-27 11:00:00	2014-10-27 11:30:00	{'3-14895.0', '8-7123.0', '25-4193.0', '43-4075.0'}
2014-10-27 11:30:00	2014-10-27 12:00:00	{'3-13750.0', '12-17760.0', '25-35480.0', '43-3766.0', '8-39594.0'}
2014-10-27 12:00:00	2014-10-27 12:30:00	{'43-4084.0', '3-14533.0'}
2014-10-27 12:30:00	2014-10-27 13:00:00	{'43-3762.0', '3-13565.0'}
2014-10-27 13:00:00	2014-10-27 13:30:00	{'3-14462.0', '12-26273.0', '43-4067.0'}
2014-10-27 13:30:00	2014-10-27 14:00:00	{'3-13432.0', '43-3768.0'}
2014-10-28 09:00:00	2014-10-28 09:30:00	{'49-3399.0', '3-9339.0', '43-4079.0', '12-13375.0', '38-10.0'}
2014-10-28 09:30:00	2014-10-28 10:00:00	{'3-14819.0', '43-3754.0', '49-3179.0', '38-78.0'}
2014-10-28 10:00:00	2014-10-28 10:30:00	{'49-3399.0', '12-2983.0', '38-24.0', '43-4075.0', '3-15786.0', '5-35608.0'}
2014-10-28 10:30:00	2014-10-28 11:00:00	{'3-14539.0', '49-3179.0', '43-3773.0', '5-306743.0', '12-10445.0', '38-3.0'}
2014-10-28 11:00:00	2014-10-28 11:30:00	{'49-3399.0', '3-15205.0', '17-713.0', '5-52202.0', '43-4080.0', '38-3.0', '28-428.0'}
2014-10-28 11:30:00	2014-10-28 12:00:00	{'28-4656.0', '49-3179.0', '38-30.0', '12-5822.0', '17-6749.0', '43-3786.0', '5-52976.0', '3-14137.0'}
2014-10-28 12:00:00	2014-10-28 12:30:00	{'25-17516.0', '49-3399.0', '28-4950.0', '43-4068.0', '17-7083.0', '12-13563.0', '8-22022.0', '3-14948.0'}
2014-10-28 12:30:00	2014-10-28 13:00:00	{'43-3780.0', '49-3179.0', '28-4627.0', '8-44218.0', '25-38390.0', '3-13887.0', '17-6620.0'}
2014-10-28 13:00:00	2014-10-28 13:30:00	{'3-14916.0', '49-3399.0', '43-4079.0', '28-4945.0', '17-7077.0', '38-3.0', '12-6420.0'}
2014-10-28 13:30:00	2014-10-28 14:00:00	{'17-6651.0', '49-3179.0', '43-3754.0', '38-4.0', '28-4618.0', '3-13855.0'}
2014-10-28 14:00:00	2014-10-28 14:30:00	{'49-3399.0', '38-0.0', '28-4941.0', '43-4094.0', '3-195.0', '17-7076.0'}
2014-10-30 11:00:00	2014-10-30 11:30:00	{'3-939.0', '49-3399.0', '5-36471.5', '43-4072.0'}
2014-10-30 11:30:00	2014-10-30 12:00:00	{'43-3770.0', '12-24663.0', '3-1169.0', '49-3179.0'}
2014-10-30 12:30:00	2014-10-30 13:00:00	{'49-3179.0', '3-12049.0', '43-3758.0'}
2014-10-30 13:00:00	2014-10-30 13:30:00	{'43-4088.0', '12-20687.0', '49-3399.0', '3-15146.0'}
2014-10-30 13:30:00	2014-10-30 14:00:00	{'3-1658.0', '49-3179.0', '43-3763.0'}
2014-10-31 10:00:00	2014-10-31 10:30:00	{'3-9991.0', '49-3399.0', '43-4085.0'}
2014-10-31 10:30:00	2014-10-31 11:00:00	{'43-3771.0', '49-3179.0', '3-14515.0', '12-14539.0'}
2014-10-31 11:00:00	2014-10-31 11:30:00	{'43-4073.0', '49-3399.0', '3-15188.0'}
2014-10-31 11:30:00	2014-10-31 12:00:00	{'49-3179.0', '43-3773.0', '3-14106.0', '12-3632.0'}
2014-10-31 12:00:00	2014-10-31 12:30:00	{'12-6095.0', '3-14934.0', '49-3399.0', '43-4061.0'}
2014-10-31 12:30:00	2014-10-31 13:00:00	{'3-13861.0', '49-3179.0', '43-3758.0'}
2014-10-31 13:00:00	2014-10-31 13:30:00	{'49-3399.0', '3-14801.0', '43-4078.0'}
2014-10-31 13:30:00	2014-10-31 14:00:00	{'43-3750.0', '49-3179.0', '3-13768.0'}
2014-11-01 11:00:00	2014-11-01 11:30:00	{'12-23751.0', '3-3320.0', '49-3399.0', '43-4078.0'}
2014-11-01 11:30:00	2014-11-01 12:00:00	{'3-13857.0', '43-3755.0', '49-3179.0'}
2014-11-01 12:00:00	2014-11-01 12:30:00	{'49-3399.0', '43-4086.0', '3-14719.0'}
2014-11-01 12:30:00	2014-11-01 13:00:00	{'43-3745.0', '49-3179.0', '3-13650.0', '12-11344.0'}
2014-11-01 13:00:00	2014-11-01 13:30:00	{'43-4075.0', '3-14575.0', '49-3399.0'}
2014-11-01 13:30:00	2014-11-01 14:00:00	{'43-3782.0', '49-3179.0', '3-13632.0'}
2014-11-01 14:00:00	2014-11-01 14:30:00	{'43-4086.5', '12-0.0', '49-3399.0', '3-14550.0'}
2014-11-04 09:30:00	2014-11-04 10:00:00	{'43-3759.0', '38-212.0', '49-3179.0', '12-10228.0', '25-5634.0', '3-4800.0'}
2014-11-04 10:00:00	2014-11-04 10:30:00	{'49-3399.0', '25-19570.0', '3-15793.0', '43-4068.0', '38-264.0', '8-18294.0'}
2014-11-04 10:30:00	2014-11-04 11:00:00	{'3-14478.0', '38-280.0', '49-3179.0', '25-42053.0', '43-3762.0', '8-43142.0'}
2014-11-04 11:00:00	2014-11-04 11:30:00	{'49-3399.0', '38-280.0', '12-17033.0', '3-15207.0', '43-4062.0', '25-11195.0'}
2014-11-04 11:30:00	2014-11-04 12:00:00	{'38-127.0', '43-3747.0', '49-3179.0', '25-510.0', '3-13990.0'}
2014-11-04 12:00:00	2014-11-04 12:30:00	{'11-22317.0', '49-3399.0', '12-6251.0', '3-14838.0', '38-303.0', '25-30743.0', '8-33358.0', '43-4078.0'}
2014-11-04 12:30:00	2014-11-04 13:00:00	{'43-3771.0', '25-33258.0', '23-7502.0', '3-13801.0', '8-35452.0', '49-3179.0', '38-222.0'}
2014-11-04 13:00:00	2014-11-04 13:30:00	{'49-3399.0', '43-4068.0', '12-201.0', '38-283.0', '3-14691.0'}
2014-11-05 09:30:00	2014-11-05 10:00:00	{'38-280.0', '3-2326.0', '28-4633.0', '7-27459.0', '8-42073.0', '49-3179.0', '25-41425.0', '17-6640.0', '4-6358.0', '43-3758.0', '9-19612.0'}
2014-11-05 10:00:00	2014-11-05 10:30:00	{'43-4085.0', '49-3399.0', '4-6798.0', '25-17047.0', '28-4943.0', '3-207.0', '12-356.0', '38-303.0', '17-7120.0', '7-31060.0', '9-21211.0'}
2014-11-05 10:30:00	2014-11-05 11:00:00	{'9-19312.5', '3-14923.0', '49-3179.0', '43-3776.0', '25-9093.0', '38-285.0', '17-6652.0', '4-6358.0', '28-4644.0'}
2014-11-05 11:30:00	2014-11-05 12:00:00	{'43-3748.0', '9-18758.0', '17-6655.0', '49-3179.0', '28-4624.0', '4-6358.0', '3-6562.0', '38-291.0'}
2014-11-06 09:30:00	2014-11-06 10:00:00	{'38-249.0', '22-7974.0', '49-3179.0', '25-34194.0', '3-4130.0', '43-3744.0', '8-2663.0', '12-18688.0', '4-6358.0', '9-19961.0'}
2014-11-06 10:00:00	2014-11-06 10:30:00	{'25-34528.0', '38-227.0', '4-6798.0', '49-3399.0', '43-4079.0', '9-21720.0', '8-32820.0', '5-352254.0', '22-108407.0', '3-15827.0'}
2014-11-06 10:30:00	2014-11-06 11:00:00	{'38-280.0', '9-19761.0', '49-3179.0', '43-3751.0', '5-96248.0', '4-6358.0', '3-14732.0'}
2014-11-06 11:00:00	2014-11-06 11:30:00	{'49-3399.0', '4-6798.0', '22-29584.0', '25-216.0', '38-301.0', '43-4077.0', '9-20808.0', '3-15775.0', '12-684.0', '5-42211.0'}
2014-11-06 11:30:00	2014-11-06 12:00:00	{'9-19597.0', '49-3179.0', '43-3776.0', '38-281.0', '3-14661.0', '4-6358.0'}
2014-11-06 12:00:00	2014-11-06 12:30:00	{'25-2273.0', '49-3399.0', '4-6798.0', '43-4072.0', '3-15459.0', '38-303.0'}
2014-11-06 13:30:00	2014-11-06 14:00:00	{'3-1045.0', '43-3749.0', '49-3179.0', '25-8801.0', '4-6358.0', '38-282.0'}
2014-11-07 09:30:00	2014-11-07 10:00:00	{'17-6351.0', '25-23523.0', '7-24988.0', '40-42483.0', '3-7421.0', '38-281.0', '9-16566.0', '28-4209.0', '4-6358.0', '43-3749.0'}
2014-11-07 10:00:00	2014-11-07 10:30:00	{'3-16056.0', '4-6798.0', '25-28637.0', '17-7220.0', '43-4070.0', '7-31531.0', '38-116.0', '6-14673.0', '28-4949.0', '9-20881.5', '12-15179.5'}
2014-11-07 10:30:00	2014-11-07 11:00:00	{'7-33183.0', '9-19892.0', '17-6690.0', '6-256974.5', '25-27571.0', '28-4619.0', '38-285.0', '4-6358.0', '43-3749.0', '3-14843.0'}
2014-11-07 11:00:00	2014-11-07 11:30:00	{'38-297.0', '4-6798.0', '6-35391.5', '12-1633.0', '28-4934.0', '43-4070.0', '3-15760.0', '25-15011.0', '17-7185.0', '9-21211.0'}
2014-11-07 11:30:00	2014-11-07 12:00:00	{'9-19791.0', '38-255.0', '12-27375.0', '43-3753.0', '28-4629.0', '3-14581.0', '4-6358.0', '25-7082.0'}
2014-11-07 12:00:00	2014-11-07 12:30:00	{'3-15317.0', '4-6798.0', '25-6149.0', '9-21089.5', '38-300.0', '43-4065.0', '28-4924.0'}
2014-11-07 13:00:00	2014-11-07 13:30:00	{'43-4084.0', '38-304.0', '4-6798.0', '12-13744.0', '25-6154.0', '3-1139.0', '9-21115.0', '28-4947.0'}
2014-11-07 13:30:00	2014-11-07 14:00:00	{'25-5750.0', '9-19827.0', '28-4633.0', '43-3754.0', '4-6358.0', '38-282.0', '3-14239.0'}
2014-11-09 11:00:00	2014-11-09 11:30:00	{'12-15672.0', '43-4086.0', '24-4017.0', '3-13703.0', '38-206.0', '25-2288.0', '5-298139.0', '28-4863.0', '17-7055.0'}
2014-11-09 11:30:00	2014-11-09 12:00:00	{'38-280.0', '24-3757.0', '3-7981.0', '28-4562.0', '5-94285.0', '17-6622.0', '43-3767.0'}
2014-11-09 12:00:00	2014-11-09 12:30:00	{'24-4017.0', '38-292.0', '3-15794.0', '5-36580.0', '23-2339.0', '43-4077.0', '12-7136.0', '28-4872.0', '17-7067.0'}
2014-11-09 12:30:00	2014-11-09 13:00:00	{'24-3757.0', '23-3887.0', '3-14749.0', '43-3750.0', '38-282.0'}
2014-11-09 13:00:00	2014-11-09 13:30:00	{'12-7859.0', '43-4064.0', '23-4234.0', '24-4017.0', '3-15752.0', '38-305.0'}
2014-11-09 13:30:00	2014-11-09 14:00:00	{'38-269.0', '24-3757.0', '3-14611.0', '12-25561.0', '43-3757.0', '23-3912.0'}
2014-11-10 09:30:00	2014-11-10 10:00:00	{'24-3757.0', '38-273.0', '43-3747.0', '12-25875.0', '3-12228.0', '5-102633.0'}
2014-11-10 10:00:00	2014-11-10 10:30:00	{'8-42906.0', '5-42564.0', '24-4017.0', '3-15838.0', '38-116.0', '25-41469.0', '43-4078.0'}
2014-11-10 10:30:00	2014-11-10 11:00:00	{'38-287.0', '11-0.0', '24-3757.0', '3-14748.0', '25-7111.0', '8-8657.0', '43-3762.0'}
2014-11-10 11:00:00	2014-11-10 11:30:00	{'24-4017.0', '38-262.0', '43-4069.0', '12-20021.0', '3-13597.0'}
2014-11-10 11:30:00	2014-11-10 12:00:00	{'38-279.0', '24-3757.0', '3-14289.0', '43-3767.0'}
2014-11-11 09:00:00	2014-11-11 09:30:00	{'43-4105.0', '38-301.0', '3-3433.0', '24-4326.0', '12-1768.0'}
2014-11-11 09:30:00	2014-11-11 10:00:00	{'43-3764.0', '12-3289.0', '5-188179.0', '24-4046.0', '38-283.0', '3-15006.0'}
2014-11-11 10:00:00	2014-11-11 10:30:00	{'43-4072.0', '5-241488.0', '24-4326.0', '38-304.0', '3-16025.0'}
2014-11-11 10:30:00	2014-11-11 11:00:00	{'9-19220.0', '24-4046.0', '43-3765.5', '38-271.0', '17-6636.0', '25-5439.0', '5-42197.0', '12-2170.0', '28-4502.0', '7-26825.0', '3-14814.0', '8-5171.0'}
2014-11-11 11:00:00	2014-11-11 11:30:00	{'12-9712.0', '28-4952.0', '43-4072.0', '7-29292.0', '3-15781.0', '17-7094.0', '9-21106.0', '24-4326.0', '38-307.0', '25-32722.0'}
2014-11-11 11:30:00	2014-11-11 12:00:00	{'24-4046.0', '43-3756.0', '7-25182.0', '3-14737.0', '17-6615.0', '38-281.0', '28-4614.0', '25-5232.0', '9-18822.0'}
2014-11-11 12:00:00	2014-11-11 12:30:00	{'17-8359.0', '28-5625.0', '43-4083.0', '12-1999.0', '3-15737.0', '7-26801.0', '9-20142.0', '24-4326.0', '38-304.0', '25-5747.0'}
2014-11-11 12:30:00	2014-11-11 13:00:00	{'38-279.0', '25-5318.0', '24-4046.0', '12-1628.0', '9-18834.0', '7-25084.0', '43-3768.0', '17-7986.5', '28-4849.0', '3-14663.0'}
2014-11-11 13:00:00	2014-11-11 13:30:00	{'43-4081.0', '28-5104.0', '17-7459.0', '38-293.0', '9-9531.0', '3-15597.0', '8-7488.0', '7-30879.0', '24-4326.0', '25-10492.0'}
2014-11-12 10:00:00	2014-11-12 10:30:00	{'17-7111.5', '3-1602.0', '32-6192.0', '28-4939.0', '31-5559.0', '7-32954.0', '38-306.0', '43-4083.5', '24-4326.0', '14-11742.0', '9-20831.0', '4-6180.0'}
2014-11-12 10:30:00	2014-11-12 11:00:00	{'28-4597.0', '24-4046.0', '32-5785.0', '12-17350.0', '9-20049.0', '38-286.0', '31-5204.0', '43-3760.0', '3-4203.0', '14-10982.0', '7-32876.0', '17-6653.0', '4-5780.0'}
2014-11-12 11:00:00	2014-11-12 11:30:00	{'9-22109.0', '32-6193.0', '31-5567.0', '43-4075.0', '3-15885.0', '24-4326.0', '14-11742.0', '38-304.0', '4-6180.0'}
2014-11-12 11:30:00	2014-11-12 12:00:00	{'38-287.0', '43-3759.0', '24-4046.0', '3-7071.0', '9-19909.0', '12-4850.0', '14-10982.0', '31-5224.0', '32-5809.5', '4-5780.0'}
2014-11-12 12:00:00	2014-11-12 12:30:00	{'43-4062.0', '38-298.0', '31-5572.0', '32-6200.0', '12-0.0', '9-20970.0', '24-4326.0', '14-11742.0', '3-817.0', '4-6180.0'}
2014-11-12 12:30:00	2014-11-12 13:00:00	{'12-4824.0', '24-4046.0', '43-3748.0', '38-283.0', '14-10982.0', '9-19721.0', '32-5833.0', '3-14742.0', '4-5780.0', '31-5222.0'}
2014-11-12 13:00:00	2014-11-12 13:30:00	{'43-4070.0', '12-29373.0', '3-15611.0', '31-5609.0', '32-6226.0', '24-4326.0', '14-11742.0', '9-20947.0', '4-6180.0', '38-305.0'}
2014-11-13 12:00:00	2014-11-13 12:30:00	{'11-0.0', '43-4076.0', '25-21327.0', '4-12051.0', '38-303.0', '3-2384.0', '24-4326.0', '12-6168.0', '21-3090.0', '8-3724.0'}
2014-11-13 12:30:00	2014-11-13 13:00:00	{'43-3755.0', '24-4046.0', '4-11271.0', '12-13102.0', '3-15027.0', '25-54512.0', '38-283.0', '8-46426.0', '21-2890.0'}
2014-11-13 13:00:00	2014-11-13 13:30:00	{'5-195059.0', '4-12051.0', '38-300.0', '13-4763.0', '43-4069.0', '8-49583.0', '3-16029.0', '24-4326.0', '25-51621.0', '21-3090.0'}
2014-11-13 13:30:00	2014-11-13 14:00:00	{'25-10580.0', '43-3755.0', '24-4046.0', '4-11271.0', '38-286.0', '5-377682.0', '3-14879.5', '21-2890.0'}
2014-11-14 11:00:00	2014-11-14 11:30:00	{'25-39839.0', '3-4508.0', '43-4072.0', '5-47172.5', '24-4326.0', '38-251.0'}
2014-11-14 13:00:00	2014-11-14 13:30:00	{'43-4065.0', '25-18849.0', '24-4326.0', '3-10633.0', '38-305.0'}
2014-11-14 13:30:00	2014-11-14 14:00:00	{'12-4591.0', '38-284.0', '24-4046.0', '25-14508.5', '3-14740.0', '43-3752.0'}
2014-11-15 11:30:00	2014-11-15 12:00:00	{'43-3759.0', '24-4046.0', '25-5800.0', '3-14820.5', '38-282.0'}
2014-11-15 12:00:00	2014-11-15 12:30:00	{'43-4085.0', '38-303.0', '24-4326.0', '3-15796.0', '8-12086.0', '25-16800.0'}
2014-11-15 13:30:00	2014-11-15 14:00:00	{'25-14076.0', '24-4046.0', '38-289.0', '43-3758.0', '12-9447.0', '3-5919.0'}
2014-11-16 10:30:00	2014-11-16 11:00:00	{'9-10169.0', '24-4046.0', '7-15727.0', '3-5768.0', '25-31276.0', '28-2277.0', '38-276.0', '43-3761.0', '5-103238.0', '17-3532.0'}
2014-11-16 12:30:00	2014-11-16 13:00:00	{'8-37373.0', '24-4046.0', '38-39.0', '28-4467.0', '17-6616.0', '5-205349.0', '25-42656.0', '3-1460.0', '43-3762.0'}
2014-11-17 11:00:00	2014-11-17 11:30:00	{'12-27924.0', '43-4088.0', '25-15154.0', '4-12051.0', '17-7130.0', '28-4922.0', '38-299.0', '24-4326.0', '22-608421.0', '32-6211.0', '3-11795.0', '14-12669.0', '31-5590.0'}
2014-11-18 10:00:00	2014-11-18 10:30:00	{'3-7345.0', '32-6309.0', '31-5633.0', '4-12051.0', '43-4069.0', '38-308.0', '24-4326.0', '22-608421.0', '14-12669.0'}
2014-11-18 10:30:00	2014-11-18 11:00:00	{'24-4046.0', '4-11271.0', '43-3756.0', '32-5837.5', '14-11849.0', '3-14993.0', '31-5235.0', '22-569041.0', '38-160.0'}
2014-11-18 11:00:00	2014-11-18 11:30:00	{'4-12051.0', '31-5567.0', '3-15853.0', '32-6200.0', '38-71.0', '43-4087.0', '24-4326.0', '22-608421.0', '14-12669.0'}
2014-11-18 11:30:00	2014-11-18 12:00:00	{'38-279.0', '3-14750.0', '24-4046.0', '4-11271.0', '43-3751.0', '12-12058.0', '14-11849.0', '31-5206.0', '32-5803.0', '22-569041.0'}
2014-11-18 12:00:00	2014-11-18 12:30:00	{'38-19.0', '25-1117.0', '31-5569.0', '4-12051.0', '23-1249.0', '43-4069.0', '3-15784.0', '32-6204.0', '24-4326.0', '22-608421.0', '14-12669.0'}
2014-11-18 12:30:00	2014-11-18 13:00:00	{'23-8525.0', '32-5797.0', '38-273.0', '24-4046.0', '4-11271.0', '43-3756.0', '12-1899.0', '3-3064.0', '14-11849.0', '31-5206.0', '22-569041.0'}
2014-11-18 14:30:00	2014-11-18 15:00:00	{'43-3770.0', '31-5213.0', '24-4046.0', '4-11271.0', '17-6772.0', '28-4558.0', '7-36249.0', '9-20241.0', '23-8463.0', '32-5792.0', '3-511.0', '14-11849.0', '38-270.0', '25-15602.0', '22-569041.0'}
2014-11-19 11:30:00	2014-11-19 12:00:00	{'24-4046.0', '3-14829.0', '38-281.0', '43-3760.0', '12-13358.0', '4-7080.0', '14-15579.0'}
2014-11-19 12:00:00	2014-11-19 12:30:00	{'43-4085.0', '38-20.0', '3-15778.0', '4-5802.0', '8-28255.0', '25-22492.0', '24-4326.0'}
2014-11-19 12:30:00	2014-11-19 13:00:00	{'4-4644.0', '12-12861.0', '24-4046.0', '14-3072.0', '43-3768.0', '3-153.0', '38-113.0'}
2014-11-19 13:00:00	2014-11-19 13:30:00	{'38-302.0', '24-4326.0', '43-4080.0', '14-16581.0', '3-100.0', '4-8211.0'}
2014-11-20 10:00:00	2014-11-20 10:30:00	{'8-42585.0', '25-39455.0', '38-146.0', '14-11433.0', '12-27704.0', '24-4326.0', '43-4078.0', '3-10739.0', '22-103664.0', '4-5871.0'}
2014-11-20 10:30:00	2014-11-20 11:00:00	{'3-15044.0', '38-280.0', '24-4046.0', '4-5491.0', '43-3760.0', '14-10693.0'}
2014-11-20 11:00:00	2014-11-20 11:30:00	{'3-16070.0', '14-11433.0', '43-4096.0', '24-4326.0', '38-307.0', '4-5871.0'}
2014-11-20 12:00:00	2014-11-20 12:30:00	{'43-4072.0', '14-11433.0', '3-9340.0', '8-11423.0', '24-4326.0', '12-20648.0', '25-12755.0', '38-307.0', '22-611820.0', '4-5871.0'}
2014-11-20 12:30:00	2014-11-20 13:00:00	{'3-14866.0', '8-38063.0', '24-4046.0', '4-5491.0', '12-26674.0', '25-36674.0', '38-278.0', '22-572220.0', '43-3760.0', '14-10693.0'}
2014-11-20 13:00:00	2014-11-20 13:30:00	{'43-4058.0', '25-37576.0', '38-302.0', '14-11433.0', '8-40846.0', '13-41252.0', '3-15860.0', '24-4326.0', '22-611820.0', '4-5871.0'}
2014-11-20 13:30:00	2014-11-20 14:00:00	{'25-43216.0', '43-3759.0', '24-4046.0', '38-262.0', '4-5491.0', '12-25512.0', '22-572220.0', '3-14858.0', '8-41853.0', '14-10693.0'}
2014-11-20 14:00:00	2014-11-20 14:30:00	{'38-304.0', '43-4086.0', '5-204348.0', '14-11433.0', '3-15857.0', '24-4326.0', '12-1602.0', '22-611820.0', '4-5871.0'}
2014-11-24 10:30:00	2014-11-24 11:00:00	{'25-16699.0', '14-16762.0', '38-271.0', '12-18655.0', '3-11715.0', '4-9248.0', '43-3772.0'}
2014-11-25 11:00:00	2014-11-25 11:30:00	{'51-56210.0', '3-7600.0', '38-302.0', '32-6272.0', '14-12779.0', '8-5170.0', '25-45491.0', '43-4080.0', '31-5599.0', '12-26726.0'}
2014-11-25 12:00:00	2014-11-25 12:30:00	{'32-6273.0', '31-5589.0', '43-4073.0', '38-303.0', '8-7035.0', '3-259.0', '25-25870.0'}
2014-11-27 10:30:00	2014-11-27 11:00:00	{'32-5830.0', '3-12822.5', '9-20085.0', '38-283.0', '43-3754.0', '19-4637.0', '31-5216.0', '23-12152.0', '25-44339.0'}
2014-11-27 11:00:00	2014-11-27 11:30:00	{'19-4944.0', '43-4071.0', '31-5571.0', '25-10258.0', '9-21290.0', '23-13011.0', '38-211.0', '32-6219.0', '3-16031.0', '12-15178.0'}
2014-11-27 11:30:00	2014-11-27 12:00:00	{'25-11755.0', '32-5796.0', '38-280.0', '43-3759.0', '31-5207.0', '3-14823.0', '9-19909.0', '19-4558.0'}
2014-11-27 12:00:00	2014-11-27 12:30:00	{'43-4081.0', '19-4892.0', '31-5552.0', '32-6201.0', '38-289.0', '3-15770.0', '25-19332.0'}
2014-11-28 13:00:00	2014-11-28 13:30:00	{'6-7550.0', '4-7416.0', '3-10484.0', '8-50010.0', '14-11433.0', '38-300.0', '43-4100.0', '32-6208.0', '31-5570.0', '25-47335.0', '9-20029.0'}
2014-11-29 10:00:00	2014-11-29 10:30:00	{'43-4092.0', '3-2348.5', '14-13620.0', '25-10971.0', '51-47444.0', '38-308.0', '9-20291.0'}
2014-11-29 10:30:00	2014-11-29 11:00:00	{'9-18772.0', '12-16631.0', '14-12377.0', '38-286.0', '3-15071.0', '25-15711.0', '51-50767.0', '43-3757.0'}
2014-11-29 11:00:00	2014-11-29 11:30:00	{'9-20193.0', '51-52955.0', '3-16049.0', '43-4071.0', '25-6624.0', '14-13174.0', '12-27648.0', '38-304.0'}
2014-11-29 11:30:00	2014-11-29 12:00:00	{'25-6204.0', '51-49119.5', '9-18783.0', '3-14833.0', '43-3768.0', '38-285.0', '14-12361.0'}
2014-11-29 12:00:00	2014-11-29 12:30:00	{'51-53110.0', '3-15790.0', '9-20094.5', '43-4103.0', '25-6687.0', '14-13154.0', '12-3998.0', '38-297.0'}
2014-11-29 12:30:00	2014-11-29 13:00:00	{'12-25881.0', '3-14779.0', '9-18761.0', '38-290.0', '43-3762.0'}
