Start Time	End Time	Active Appliances
2014-07-23 23:30:00	2014-07-23 00:00:00	{'17-4744.0', '24-4156.0', '16-7246.0', '20-528603.0', '6-16326.0', '3-34644.5', '23-14278.0'}
2014-07-24 00:00:00	2014-07-24 00:30:00	{'17-5089.5', '16-7789.0', '6-27418.0', '3-36841.5', '20-3996.0', '24-4574.0', '23-15494.0'}
2014-07-24 00:30:00	2014-07-24 01:00:00	{'6-25080.0', '23-14431.0', '24-4210.0', '17-4749.0', '20-3888.0', '16-7245.0', '3-34645.0'}
2014-07-24 01:00:00	2014-07-24 01:30:00	{'16-7758.0', '3-36995.0', '20-4656.0', '24-4497.5', '6-26527.0', '23-15379.0', '17-5154.0'}
2014-07-24 01:30:00	2014-07-24 02:00:00	{'5-0.0', '24-4144.0', '17-4994.0', '23-14284.0', '3-34509.0', '16-7225.0', '20-4339.0', '6-24737.0'}
2014-07-24 02:00:00	2014-07-24 02:30:00	{'3-36924.0', '20-4646.0', '24-4486.0', '17-5881.0', '23-15415.0', '16-7740.0', '6-26316.0'}
2014-07-24 02:30:00	2014-07-24 03:00:00	{'3-34578.0', '23-14365.0', '16-7233.0', '17-5523.5', '20-4358.0', '24-4200.0'}
2014-07-24 03:00:00	2014-07-24 03:30:00	{'19-1505.0', '23-15406.0', '16-7747.0', '3-36900.0', '24-4500.0', '17-5915.0', '20-4675.0'}
2014-07-24 03:30:00	2014-07-24 04:00:00	{'3-34611.0', '16-7223.0', '23-14314.0', '20-4354.0', '17-5313.0', '24-4172.0'}
2014-07-24 04:00:00	2014-07-24 04:30:00	{'16-7732.0', '20-4663.0', '3-36827.5', '24-4449.0', '19-3192.0', '17-5066.0', '23-15310.0'}
2014-07-24 04:30:00	2014-07-24 05:00:00	{'3-34603.0', '17-5053.0', '24-4176.0', '23-14324.0', '20-4372.0', '16-7253.0'}
2014-07-24 05:00:00	2014-07-24 05:30:00	{'19-5402.0', '3-36808.0', '23-15356.0', '16-7831.0', '24-4465.0', '17-5179.0', '20-4680.0'}
2014-07-24 05:30:00	2014-07-24 06:00:00	{'20-4348.0', '16-7286.0', '23-14365.0', '17-4811.5', '3-34511.0', '24-4168.0'}
2014-07-24 06:00:00	2014-07-24 06:30:00	{'24-4440.0', '16-7756.0', '17-5916.0', '3-36959.0', '20-4648.0', '19-8736.0', '23-15310.5'}
2014-07-24 06:30:00	2014-07-24 07:00:00	{'23-14262.0', '24-4103.0', '20-4350.0', '16-7231.0', '3-34383.0', '17-5583.0'}
2014-07-24 07:00:00	2014-07-24 07:30:00	{'16-7713.0', '17-5945.5', '3-36976.0', '20-4636.0', '24-4350.0', '19-9733.0', '23-15036.0'}
2014-07-24 07:30:00	2014-07-24 08:00:00	{'23-14078.0', '24-4065.0', '20-4336.0', '3-34550.0', '16-7206.0', '17-5525.0'}
2014-07-24 08:00:00	2014-07-24 08:30:00	{'3-37045.0', '23-15288.0', '16-7725.0', '24-4392.0', '20-4636.0', '19-11700.0', '17-5556.0'}
2014-07-24 08:30:00	2014-07-24 09:00:00	{'20-4335.0', '16-7233.0', '17-4822.0', '24-4088.0', '23-14198.0', '3-34557.0'}
2014-07-24 09:00:00	2014-07-24 09:30:00	{'3-37402.0', '24-4379.0', '16-7725.0', '19-12892.0', '17-5165.5', '23-15122.0', '20-4635.0'}
2014-07-24 09:30:00	2014-07-24 10:00:00	{'20-4335.0', '3-34903.0', '16-7217.0', '17-4829.5', '24-4107.0', '15-3275.0', '23-14091.0'}
2014-07-24 10:00:00	2014-07-24 10:30:00	{'10-7034.0', '23-14930.0', '16-7614.5', '17-5154.5', '3-38477.5', '20-4635.0', '24-4409.0'}
2014-07-24 10:30:00	2014-07-24 11:00:00	{'23-14296.0', '24-4149.0', '16-7210.0', '10-7850.0', '20-4336.0', '17-4800.0', '3-37168.0'}
2014-07-24 11:00:00	2014-07-24 11:30:00	{'17-5131.0', '10-8378.0', '24-4469.0', '20-4635.0', '3-39159.0', '23-15241.0', '16-7736.0'}
2014-07-24 11:30:00	2014-07-24 12:00:00	{'17-4775.0', '24-4135.0', '16-7176.0', '23-14212.0', '10-7774.5', '3-39542.0', '20-4339.0'}
2014-07-24 12:00:00	2014-07-24 12:30:00	{'10-8376.0', '16-7715.0', '3-40896.0', '20-4635.0', '23-15277.0', '24-4471.0', '17-5108.0'}
2014-07-24 12:30:00	2014-07-24 13:00:00	{'16-7242.0', '20-4344.0', '10-7823.0', '17-4759.0', '24-4210.0', '23-14367.0', '3-36228.0'}
2014-07-24 13:00:00	2014-07-24 13:30:00	{'17-5077.0', '20-4636.0', '10-8364.0', '3-39103.0', '16-7705.5', '23-15240.0', '24-4488.0'}
2014-07-24 13:30:00	2014-07-24 14:00:00	{'24-4249.0', '23-14461.0', '20-4341.0', '17-4734.0', '16-7216.0', '3-35888.0', '10-7830.5', '19-4452.0'}
2014-07-24 14:00:00	2014-07-24 14:30:00	{'16-7716.0', '10-8337.0', '3-40464.0', '24-4564.0', '17-5067.5', '23-15438.0', '20-4638.0'}
2014-07-24 14:30:00	2014-07-24 15:00:00	{'19-4556.0', '24-4255.5', '20-4340.0', '23-14422.0', '3-36529.0', '17-4745.0', '10-7813.0', '16-7243.0'}
2014-07-24 15:00:00	2014-07-24 15:30:00	{'17-5078.0', '24-4565.0', '16-7725.0', '10-8362.0', '3-40849.0', '20-4649.0', '23-15448.0'}
2014-07-24 15:30:00	2014-07-24 16:00:00	{'20-4348.0', '16-7256.0', '10-7792.0', '24-4248.0', '19-7276.0', '17-4740.0', '3-38916.0', '23-14458.0'}
2014-07-24 16:00:00	2014-07-24 16:30:00	{'17-5062.0', '3-39136.0', '6-17081.0', '20-4641.0', '23-15331.0', '16-7695.0'}
2014-07-24 16:30:00	2014-07-24 17:00:00	{'23-14290.0', '6-25433.0', '17-4747.0', '19-9569.0', '16-7192.0', '20-4351.0', '3-35158.0'}
2014-07-24 17:00:00	2014-07-24 17:30:00	{'10-3715.0', '17-5068.0', '16-7716.0', '20-4642.0', '3-38607.0', '23-15301.0'}
2014-07-24 17:30:00	2014-07-24 18:00:00	{'3-37850.0', '10-7807.0', '20-4355.0', '17-4741.0', '16-7237.0', '23-14401.0', '19-10278.0'}
2014-07-24 18:00:00	2014-07-24 18:30:00	{'10-8366.5', '3-41311.0', '16-7725.0', '21-32776.0', '17-5056.5', '20-243103.0', '23-15354.0'}
2014-07-24 18:30:00	2014-07-24 19:00:00	{'23-13934.0', '19-23291.0', '17-5246.0', '20-173336.0', '5-9280.0', '3-37414.0', '16-10235.0'}
2014-07-24 19:00:00	2014-07-24 19:30:00	{'17-6094.0', '23-15056.0', '16-11649.0', '3-38459.0'}
2014-07-24 19:30:00	2014-07-24 20:00:00	{'17-5423.0', '23-14030.0', '3-35815.0', '16-7064.0'}
2014-07-24 20:00:00	2014-07-24 20:30:00	{'3-38181.0', '16-7691.0', '17-5124.0', '23-15222.0'}
2014-07-24 20:30:00	2014-07-24 21:00:00	{'3-35652.0', '5-5391.5', '16-8628.0', '23-14004.0', '17-5054.0'}
2014-07-24 21:00:00	2014-07-24 21:30:00	{'16-15039.0', '17-6357.5', '5-21349.5', '3-38090.5', '23-14906.0'}
2014-07-24 21:30:00	2014-07-24 22:00:00	{'16-12199.0', '3-35669.5', '17-5872.0', '23-13996.0', '24-80501.0', '6-5701.0'}
2014-07-24 22:00:00	2014-07-24 22:30:00	{'16-8361.0', '24-98855.0', '17-6221.0', '3-38122.0', '23-15160.0', '6-28025.0'}
2014-07-24 22:30:00	2014-07-24 23:00:00	{'23-14290.0', '24-40569.0', '16-7844.5', '3-35616.0', '17-5827.0'}
2014-07-24 23:00:00	2014-07-24 23:30:00	{'24-4944.0', '3-38042.0', '23-15420.0', '16-8392.0', '19-1975.0', '17-6220.0'}
2014-07-24 23:30:00	2014-07-24 00:00:00	{'3-35546.0', '24-4624.0', '23-14408.0', '16-7866.0', '17-5835.0'}
2014-07-25 00:00:00	2014-07-25 00:30:00	{'24-4944.0', '3-38180.0', '17-6211.0', '19-4788.0', '23-15492.0', '16-8459.0'}
2014-07-25 00:30:00	2014-07-25 01:00:00	{'23-14466.0', '16-7878.0', '17-5809.0', '24-4624.0', '3-35526.0'}
2014-07-25 01:00:00	2014-07-25 01:30:00	{'24-4944.0', '3-38075.0', '16-7770.0', '17-5152.0', '23-15529.0', '19-8625.0'}
2014-07-25 01:30:00	2014-07-25 02:00:00	{'17-4766.0', '3-35522.0', '24-4624.0', '23-14513.0', '5-1.0', '16-7300.0'}
2014-07-25 02:00:00	2014-07-25 02:30:00	{'23-15513.0', '24-4944.0', '16-7783.0', '19-12582.0', '17-5115.5', '3-38038.5'}
2014-07-25 02:30:00	2014-07-25 03:00:00	{'16-7267.0', '24-4624.0', '17-4817.0', '23-14467.0', '3-35490.0'}
2014-07-25 03:00:00	2014-07-25 03:30:00	{'24-4944.0', '23-15478.0', '17-5150.0', '19-16672.0', '3-37955.0', '16-7794.0'}
2014-07-25 03:30:00	2014-07-25 04:00:00	{'23-14485.0', '24-4624.0', '17-4840.5', '3-35469.0', '16-7396.0'}
2014-07-25 04:00:00	2014-07-25 04:30:00	{'24-4944.0', '17-5152.0', '16-7913.0', '3-37979.0', '23-15460.0'}
2014-07-25 04:30:00	2014-07-25 05:00:00	{'24-4624.0', '17-4806.0', '16-7410.0', '3-35377.0', '23-14505.0'}
2014-07-25 05:00:00	2014-07-25 05:30:00	{'24-4945.0', '3-37975.0', '23-15518.0', '16-7976.0', '17-5125.0'}
2014-07-25 05:30:00	2014-07-25 06:00:00	{'3-35478.0', '24-4624.0', '17-4838.0', '23-14530.0', '16-7394.0'}
2014-07-25 06:00:00	2014-07-25 06:30:00	{'16-7781.0', '17-5053.0', '23-15418.0', '24-4943.0', '3-38249.0'}
2014-07-25 06:30:00	2014-07-25 07:00:00	{'16-7227.0', '24-4625.0', '23-14421.0', '3-36224.0', '17-4724.0'}
2014-07-25 07:00:00	2014-07-25 07:30:00	{'24-4938.0', '16-7654.0', '17-5070.0', '3-38554.0', '23-15115.0'}
2014-07-25 07:30:00	2014-07-25 08:00:00	{'23-14114.0', '3-36063.0', '17-4740.0', '24-4620.0', '16-7136.0', '13-18023.0'}
2014-07-25 08:00:00	2014-07-25 08:30:00	{'16-7637.0', '17-5053.5', '24-14891.0', '23-15092.0', '3-38592.0'}
2014-07-25 08:30:00	2014-07-25 09:00:00	{'23-14233.0', '16-7164.0', '3-36040.0', '24-44550.5', '17-4720.0'}
2014-07-25 09:00:00	2014-07-25 09:30:00	{'17-5053.5', '23-15250.0', '3-38054.0', '16-7658.0', '24-4946.0'}
2014-07-25 09:30:00	2014-07-25 10:00:00	{'23-14238.0', '16-7066.0', '3-36985.0', '17-4721.5', '10-2557.0', '19-1170.0', '24-111530.0'}
2014-07-25 10:00:00	2014-07-25 10:30:00	{'3-40743.0', '10-8356.5', '24-245147.0', '23-14987.0', '16-7444.0', '17-5571.0'}
2014-07-25 10:30:00	2014-07-25 11:00:00	{'17-4717.5', '16-7015.0', '24-140424.0', '23-14169.0', '3-38510.5', '10-7842.5'}
2014-07-25 11:00:00	2014-07-25 11:30:00	{'3-42052.0', '16-7660.0', '17-5067.0', '10-8357.0', '23-15337.0', '24-4488.0'}
2014-07-25 11:30:00	2014-07-25 12:00:00	{'10-7788.0', '24-4160.0', '16-7185.0', '3-38464.0', '17-4716.0', '23-14317.0'}
2014-07-25 12:00:00	2014-07-25 12:30:00	{'24-4480.5', '10-8359.0', '23-15295.0', '17-5059.0', '3-40264.0', '16-7719.0'}
2014-07-25 12:30:00	2014-07-25 13:00:00	{'24-24338.0', '3-37908.0', '10-7810.0', '16-7198.5', '23-14417.0', '17-4731.5'}
2014-07-25 13:00:00	2014-07-25 13:30:00	{'16-7721.0', '23-15116.0', '24-205229.0', '10-8358.0', '17-5081.5', '3-41293.5'}
2014-07-25 13:30:00	2014-07-25 14:00:00	{'17-4747.0', '21-27952.0', '3-38210.0', '16-7247.0', '19-2466.0', '23-14421.0', '10-7793.0'}
2014-07-25 14:00:00	2014-07-25 14:30:00	{'17-5046.0', '3-45015.0', '16-7789.0', '10-8095.5', '23-15447.0'}
2014-07-25 14:30:00	2014-07-25 15:00:00	{'16-7277.0', '19-2648.0', '23-14429.0', '17-4730.0', '10-7674.0', '3-37935.0'}
2014-07-25 15:00:00	2014-07-25 15:30:00	{'17-5075.5', '3-41604.0', '16-7747.0', '23-15369.0', '10-8139.0'}
2014-07-25 15:30:00	2014-07-25 16:00:00	{'3-37934.0', '10-7537.0', '17-4759.0', '16-7215.0', '23-14258.0', '19-4894.0'}
2014-07-25 16:00:00	2014-07-25 16:30:00	{'3-41145.0', '23-15185.0', '16-7704.0', '17-5077.0', '10-8186.0'}
2014-07-25 16:30:00	2014-07-25 17:00:00	{'16-7177.0', '3-35846.5', '7-10564.0', '19-8278.0', '23-14234.0', '17-4193.0'}
2014-07-25 17:00:00	2014-07-25 17:30:00	{'3-38489.5', '17-4493.0', '16-7652.0', '23-15196.0'}
2014-07-25 17:30:00	2014-07-25 18:00:00	{'16-7263.0', '3-39305.0', '23-14322.0', '19-10779.0', '10-7488.0', '17-4193.0'}
2014-07-25 18:00:00	2014-07-25 18:30:00	{'3-39234.5', '16-7755.0', '17-4472.5', '23-15397.0'}
2014-07-25 18:30:00	2014-07-25 19:00:00	{'3-36435.0', '17-4241.0', '16-7269.0', '23-14387.0', '19-14691.0'}
2014-07-25 19:00:00	2014-07-25 19:30:00	{'3-38285.0', '17-5252.0', '16-7730.0', '23-15223.0'}
2014-07-25 19:30:00	2014-07-25 20:00:00	{'3-35704.0', '23-14300.0', '16-7238.0', '19-18293.0', '17-4875.0'}
2014-07-25 20:00:00	2014-07-25 20:30:00	{'23-15273.0', '5-20124.0', '17-5550.0', '3-38325.0', '16-14982.0'}
2014-07-25 20:30:00	2014-07-25 21:00:00	{'16-14193.0', '17-5352.0', '5-19884.0', '23-14172.0', '19-28166.0', '3-35661.0'}
2014-07-25 21:00:00	2014-07-25 21:30:00	{'23-15004.0', '17-5655.0', '5-20912.0', '3-38167.0', '16-15230.0'}
2014-07-25 21:30:00	2014-07-25 22:00:00	{'3-35677.5', '19-21760.0', '23-14120.0', '16-14590.0', '5-18436.0', '17-5256.0'}
2014-07-25 22:00:00	2014-07-25 22:30:00	{'3-38046.5', '23-15360.0', '16-15384.0', '5-19685.0', '17-5614.0'}
2014-07-25 22:30:00	2014-07-25 23:00:00	{'5-18555.0', '23-14301.0', '3-39278.0', '17-5249.0', '10-5583.0', '16-14359.0'}
2014-07-25 23:00:00	2014-07-25 23:30:00	{'19-6721.0', '17-5602.0', '3-37852.0', '16-7659.0', '6-15594.0', '23-15447.0'}
2014-07-25 23:30:00	2014-07-25 00:00:00	{'16-7024.0', '6-25630.0', '17-5253.0', '23-14387.0', '3-34930.0'}
2014-07-26 00:00:00	2014-07-26 00:30:00	{'6-26559.0', '10-302.0', '17-5608.0', '16-7637.0', '19-12326.0', '23-15413.0', '3-37480.0'}
2014-07-26 00:30:00	2014-07-26 01:00:00	{'23-14465.0', '17-5252.0', '3-35143.0', '16-7190.0'}
2014-07-26 01:00:00	2014-07-26 01:30:00	{'16-7653.0', '19-18196.0', '17-4582.0', '3-37392.0', '23-15451.0'}
2014-07-26 01:30:00	2014-07-26 02:00:00	{'5-0.0', '16-6958.0', '23-13986.0', '17-4191.0', '3-35053.0'}
2014-07-26 02:00:00	2014-07-26 02:30:00	{'23-15055.0', '16-7456.0', '3-37588.0', '17-4473.0'}
2014-07-26 02:30:00	2014-07-26 03:00:00	{'23-14108.0', '3-35083.0', '16-6944.0', '17-4180.0'}
2014-07-26 03:00:00	2014-07-26 03:30:00	{'23-15244.0', '17-4481.0', '3-37499.0', '16-7463.0'}
2014-07-26 03:30:00	2014-07-26 04:00:00	{'3-35097.0', '17-4201.0', '23-14225.0', '16-6960.0'}
2014-07-26 04:00:00	2014-07-26 04:30:00	{'3-37483.5', '17-4471.0', '16-7455.0', '23-15199.0'}
2014-07-26 04:30:00	2014-07-26 05:00:00	{'23-14330.0', '16-7030.0', '17-4176.0', '3-35016.0'}
2014-07-26 05:00:00	2014-07-26 05:30:00	{'16-7544.0', '3-37555.0', '17-4494.0', '23-15290.0'}
2014-07-26 05:30:00	2014-07-26 06:00:00	{'3-35052.0', '19-768.0', '23-14056.0', '17-4246.0', '16-6940.0'}
2014-07-26 06:00:00	2014-07-26 06:30:00	{'3-37627.0', '23-14914.0', '17-4516.0', '16-7402.0'}
2014-07-26 06:30:00	2014-07-26 07:00:00	{'23-13958.0', '3-35254.0', '16-6932.0', '17-4226.0', '19-1944.0'}
2014-07-26 07:00:00	2014-07-26 07:30:00	{'23-14926.0', '16-7360.0', '3-37543.5', '17-4519.0'}
2014-07-26 07:30:00	2014-07-26 08:00:00	{'17-4223.0', '16-6911.0', '3-35315.0', '23-13978.0', '19-3270.0'}
2014-07-26 08:00:00	2014-07-26 08:30:00	{'16-7401.0', '3-37650.0', '17-4512.0', '23-14948.0'}
2014-07-26 08:30:00	2014-07-26 09:00:00	{'17-4189.0', '23-14333.0', '19-6625.5', '16-7032.5', '3-35132.0'}
2014-07-26 09:00:00	2014-07-26 09:30:00	{'3-37611.0', '17-4485.0', '16-7542.0', '23-15358.0'}
2014-07-26 09:30:00	2014-07-26 10:00:00	{'3-35045.0', '17-4196.0', '19-12058.0', '16-6996.0', '23-14356.0'}
2014-07-26 10:00:00	2014-07-26 10:30:00	{'3-37596.0', '23-15146.0', '16-7443.0', '17-4487.0'}
2014-07-26 10:30:00	2014-07-26 11:00:00	{'19-14381.0', '3-35249.0', '16-6947.0', '23-14185.0', '17-4204.0'}
2014-07-26 11:00:00	2014-07-26 11:30:00	{'23-15152.0', '17-4602.0', '3-37573.0', '16-7456.5'}
2014-07-26 11:30:00	2014-07-26 12:00:00	{'3-35212.0', '19-15981.5', '23-14202.0', '17-4942.0', '16-6944.0'}
2014-07-26 12:00:00	2014-07-26 12:30:00	{'16-7440.0', '17-5286.0', '23-15202.0', '3-37752.0'}
2014-07-26 12:30:00	2014-07-26 13:00:00	{'23-14214.0', '16-6946.0', '3-35214.0', '19-18133.5', '17-4955.0'}
2014-07-26 13:00:00	2014-07-26 13:30:00	{'16-7438.0', '23-15211.0', '17-5261.0', '3-37655.0'}
2014-07-26 13:30:00	2014-07-26 14:00:00	{'23-14336.0', '16-7024.0', '17-4235.0', '3-35323.0', '19-20456.5'}
2014-07-26 14:00:00	2014-07-26 14:30:00	{'23-15344.0', '17-4488.0', '16-7469.0', '3-38166.0'}
2014-07-26 14:30:00	2014-07-26 15:00:00	{'16-7051.0', '19-19613.5', '17-4201.0', '3-35403.0', '23-14436.0'}
2014-07-26 15:00:00	2014-07-26 15:30:00	{'23-15385.0', '16-7541.0', '17-4476.0', '3-37877.0'}
2014-07-26 15:30:00	2014-07-26 16:00:00	{'19-20361.0', '23-14426.0', '17-4191.0', '3-35508.0', '16-7093.0'}
2014-07-26 16:00:00	2014-07-26 16:30:00	{'16-7574.0', '3-38262.0', '23-15485.0', '17-4473.0'}
2014-07-26 16:30:00	2014-07-26 17:00:00	{'3-35602.0', '19-21837.0', '23-14376.0', '17-4190.0', '16-7031.0'}
2014-07-26 17:00:00	2014-07-26 17:30:00	{'16-7340.0', '17-4641.0', '3-38173.0', '23-14970.0'}
2014-07-26 17:30:00	2014-07-26 18:00:00	{'23-13896.0', '3-35686.0', '17-4957.0', '19-22470.5', '16-6824.0'}
2014-07-26 18:00:00	2014-07-26 18:30:00	{'23-14974.0', '16-7403.0', '3-38070.0', '17-5261.0'}
2014-07-26 18:30:00	2014-07-26 19:00:00	{'23-14006.0', '3-35612.0', '16-6919.0', '17-4960.0', '19-22258.5'}
2014-07-26 19:00:00	2014-07-26 19:30:00	{'17-4798.0', '3-40425.0', '10-5688.0', '23-14966.0', '16-7400.0'}
2014-07-26 19:30:00	2014-07-26 20:00:00	{'10-7743.0', '19-21955.0', '17-4213.0', '3-38551.0', '16-6871.0', '23-13947.0'}
2014-07-26 20:00:00	2014-07-26 20:30:00	{'16-7524.0', '17-4477.0', '23-15357.0', '3-38734.0'}
2014-07-26 20:30:00	2014-07-26 21:00:00	{'16-7012.0', '17-4195.0', '3-36440.0', '23-14322.0', '19-23128.5', '20-106840.0', '10-1301.0'}
2014-07-26 21:00:00	2014-07-26 21:30:00	{'5-9476.0', '16-10903.0', '17-4992.0', '3-43081.0', '23-15116.0', '20-411411.0'}
2014-07-26 21:30:00	2014-07-26 22:00:00	{'20-3691.0', '23-14335.0', '3-36145.0', '16-14705.0', '19-27833.5', '5-18435.5', '17-5087.0'}
2014-07-26 22:00:00	2014-07-26 22:30:00	{'23-15493.0', '17-5462.0', '5-19718.0', '20-4013.0', '16-15737.0', '3-38711.0'}
2014-07-26 22:30:00	2014-07-26 23:00:00	{'3-36121.5', '16-14511.0', '20-4327.5', '5-18467.0', '23-14431.0', '17-5072.0', '6-3012.0', '19-13349.5'}
2014-07-26 23:00:00	2014-07-26 23:30:00	{'3-38836.0', '17-5450.0', '20-4688.5', '16-8939.5', '23-15443.0', '6-28110.0'}
2014-07-26 23:30:00	2014-07-26 00:00:00	{'23-14344.0', '17-5075.0', '19-10404.0', '20-4371.0', '16-6970.0', '3-36098.0', '6-24854.0'}
2014-07-27 00:00:00	2014-07-27 00:30:00	{'17-5414.0', '16-7563.0', '20-4719.0', '3-38637.5', '23-15374.0'}
2014-07-27 00:30:00	2014-07-27 01:00:00	{'23-14266.0', '3-36215.0', '19-10935.5', '16-7053.0', '20-4386.0', '17-5091.0'}
2014-07-27 01:00:00	2014-07-27 01:30:00	{'17-5461.0', '16-7412.0', '23-15008.0', '3-38568.0', '20-4651.0'}
2014-07-27 01:30:00	2014-07-27 02:00:00	{'17-5112.0', '5-0.0', '20-4358.5', '19-9925.0', '23-13940.0', '3-36192.0', '16-6918.0'}
2014-07-27 02:00:00	2014-07-27 02:30:00	{'3-38807.0', '17-5472.0', '16-7408.0', '20-4647.0', '23-14948.0'}
2014-07-27 02:30:00	2014-07-27 03:00:00	{'16-6973.0', '23-13954.0', '17-5118.0', '20-4366.0', '19-8348.0', '3-36155.0'}
2014-07-27 03:00:00	2014-07-27 03:30:00	{'20-4662.0', '17-5493.5', '23-14958.0', '16-7421.0', '3-38928.5'}
2014-07-27 03:30:00	2014-07-27 04:00:00	{'20-4376.5', '23-14142.0', '19-7559.0', '3-36089.0', '16-6963.0', '17-5069.5'}
2014-07-27 04:00:00	2014-07-27 04:30:00	{'23-15218.0', '20-4686.0', '17-5426.0', '3-38447.0', '16-7448.0'}
2014-07-27 04:30:00	2014-07-27 05:00:00	{'17-5068.0', '23-14282.0', '16-6991.0', '19-7176.5', '20-4404.5', '3-35912.0'}
2014-07-27 05:00:00	2014-07-27 05:30:00	{'23-15412.0', '3-38837.5', '16-7608.0', '17-5422.0', '20-4722.0'}
2014-07-27 05:30:00	2014-07-27 06:00:00	{'20-4436.0', '23-14431.0', '19-5814.0', '17-5073.0', '16-7154.5', '3-36130.5'}
2014-07-27 06:00:00	2014-07-27 06:30:00	{'16-7574.0', '23-15362.0', '3-38492.0', '17-5440.0', '20-4729.0'}
2014-07-27 06:30:00	2014-07-27 07:00:00	{'19-3373.0', '23-14342.0', '17-5058.0', '20-4396.0', '3-35920.0', '16-7042.0'}
2014-07-27 07:00:00	2014-07-27 07:30:00	{'23-15108.0', '3-38610.0', '20-4680.5', '16-7433.0', '17-5425.0'}
2014-07-27 07:30:00	2014-07-27 08:00:00	{'16-6955.0', '3-36134.0', '17-5077.0', '19-1666.0', '23-14118.0', '20-4389.0'}
2014-07-27 08:00:00	2014-07-27 08:30:00	{'3-38595.0', '20-4646.0', '16-7409.0', '17-5425.0', '23-15019.0'}
2014-07-27 08:30:00	2014-07-27 09:00:00	{'16-6929.0', '3-36139.0', '17-5070.0', '20-4342.0', '23-14054.0'}
2014-07-27 09:00:00	2014-07-27 09:30:00	{'17-5427.0', '16-7468.0', '3-38649.0', '23-15134.0', '22-9495.0'}
2014-07-27 09:30:00	2014-07-27 10:00:00	{'22-331270.0', '23-14410.0', '16-6989.0', '3-36090.5', '17-5048.0'}
2014-07-27 10:00:00	2014-07-27 10:30:00	{'17-5418.0', '23-15040.0', '22-82401.0', '3-40664.0', '16-7434.0', '10-4154.0', '24-170670.0'}
2014-07-27 10:30:00	2014-07-27 11:00:00	{'22-207284.0', '24-83762.0', '10-7763.0', '16-6943.0', '23-14181.0', '3-40324.0', '17-5071.0'}
2014-07-27 11:00:00	2014-07-27 11:30:00	{'3-40310.5', '16-7438.0', '24-72655.0', '17-5413.0', '10-940.0', '23-15034.0'}
2014-07-27 11:30:00	2014-07-27 12:00:00	{'10-7698.0', '3-37919.0', '23-14344.0', '19-508.0', '24-109552.0', '17-5072.0', '16-6961.0'}
2014-07-27 12:00:00	2014-07-27 12:30:00	{'10-8342.5', '17-5423.0', '24-208275.0', '3-41848.0', '23-15030.0', '16-7427.0'}
2014-07-27 12:30:00	2014-07-27 13:00:00	{'3-39100.0', '10-7814.0', '17-5061.5', '24-140312.0', '23-14381.0', '16-7129.0', '19-1508.0'}
2014-07-27 13:00:00	2014-07-27 13:30:00	{'23-15534.0', '17-5389.0', '16-7626.0', '10-8347.0', '3-41638.0', '24-4953.0'}
2014-07-27 13:30:00	2014-07-27 14:00:00	{'20-223772.0', '24-4624.0', '3-39107.0', '16-7071.0', '19-10149.0', '17-5065.5', '10-7842.0', '23-14458.0'}
2014-07-27 14:00:00	2014-07-27 14:30:00	{'23-15465.0', '17-5404.0', '3-41062.0', '20-3940.0', '10-3557.0', '24-4945.0', '16-7567.0'}
2014-07-27 14:30:00	2014-07-27 15:00:00	{'24-4624.0', '16-7068.0', '3-47612.0', '20-4000.0', '19-18944.0', '17-5048.0', '10-7802.0', '23-14474.0'}
2014-07-27 15:00:00	2014-07-27 15:30:00	{'17-5409.5', '20-4672.5', '3-57598.0', '10-8357.0', '24-4945.0', '16-7483.0', '23-15477.0'}
2014-07-27 15:30:00	2014-07-27 16:00:00	{'20-380038.5', '16-6939.0', '23-14173.0', '17-5102.0', '3-59662.0', '24-4622.0', '10-7809.0'}
2014-07-27 16:00:00	2014-07-27 16:30:00	{'24-148342.0', '23-15175.0', '17-5399.0', '16-7428.0', '10-8373.0', '3-48573.0', '20-2597.5'}
2014-07-27 16:30:00	2014-07-27 17:00:00	{'20-3613.0', '16-6939.0', '10-7820.0', '3-38574.0', '23-14092.0', '24-83409.0', '17-5088.0', '19-27182.0'}
2014-07-27 17:00:00	2014-07-27 17:30:00	{'20-4305.0', '24-40710.0', '23-15148.0', '16-7429.0', '10-8342.0', '17-5391.0', '3-42094.0'}
2014-07-27 17:30:00	2014-07-27 18:00:00	{'23-14114.0', '19-23470.5', '3-38317.0', '20-4371.0', '10-7738.0', '16-6938.0', '24-48515.0', '17-5050.0'}
2014-07-27 18:00:00	2014-07-27 18:30:00	{'16-7419.0', '17-5423.0', '10-5860.0', '24-116845.0', '3-41069.0', '23-15247.0', '20-4658.0'}
2014-07-27 18:30:00	2014-07-27 19:00:00	{'8-4733.0', '17-5080.0', '16-6912.0', '23-14084.0', '3-24824.5', '24-225825.0'}
2014-07-27 19:00:00	2014-07-27 19:30:00	{'19-5367.0', '23-14945.0', '8-5666.0', '20-244416.0', '16-7363.5', '24-104985.0', '3-16487.0', '17-5422.0'}
2014-07-27 19:30:00	2014-07-27 20:00:00	{'17-5068.0', '23-14120.0', '16-6931.0', '24-4626.0', '3-15386.0', '8-5290.0'}
2014-07-27 20:00:00	2014-07-27 20:30:00	{'19-17492.5', '16-7416.5', '23-15060.0', '3-18556.0', '8-5677.0', '24-4953.0', '17-5431.0', '10-7338.5'}
