Start Time	End Time	Active Appliances
2013-04-22 20:30:00	2013-04-22 21:00:00	{'2-4351.0'}
2013-04-22 21:00:00	2013-04-22 21:30:00	{'2-4634.0'}
2013-04-22 21:30:00	2013-04-22 22:00:00	{'2-4338.0'}
2013-04-22 22:00:00	2013-04-22 22:30:00	{'2-4636.0'}
2013-04-22 22:30:00	2013-04-22 23:00:00	{'2-4339.0'}
2013-04-22 23:00:00	2013-04-22 23:30:00	{'2-4651.0'}
2013-04-22 23:30:00	2013-04-22 00:00:00	{'2-4346.0', '5-11127.0'}
2013-04-23 00:00:00	2013-04-23 00:30:00	{'2-4632.0', '5-7226.0'}
2013-04-23 00:30:00	2013-04-23 01:00:00	{'2-4345.0', '5-5422.0'}
2013-04-23 01:00:00	2013-04-23 01:30:00	{'2-4637.0', '5-1109.0'}
2013-04-23 01:30:00	2013-04-23 02:00:00	{'2-4339.0'}
2013-04-23 02:00:00	2013-04-23 02:30:00	{'2-4638.0'}
2013-04-23 02:30:00	2013-04-23 03:00:00	{'2-4309.0'}
2013-04-23 03:00:00	2013-04-23 03:30:00	{'2-4002.0'}
2013-04-23 03:30:00	2013-04-23 04:00:00	{'2-3736.0'}
2013-04-23 04:00:00	2013-04-23 04:30:00	{'2-3988.0'}
2013-04-23 04:30:00	2013-04-23 05:00:00	{'4-21036.0', '2-3743.0'}
2013-04-23 05:00:00	2013-04-23 05:30:00	{'2-3992.0'}
2013-04-23 05:30:00	2013-04-23 06:00:00	{'2-3730.0'}
2013-04-23 06:00:00	2013-04-23 06:30:00	{'2-4004.0', '5-9906.0'}
2013-04-23 06:30:00	2013-04-23 07:00:00	{'5-26949.0', '2-3725.0'}
2013-04-23 07:00:00	2013-04-23 07:30:00	{'2-3949.0', '5-3422.0', '6-165886.0'}
2013-04-23 07:30:00	2013-04-23 08:00:00	{'4-26899.0', '2-3711.0'}
2013-04-23 08:00:00	2013-04-23 08:30:00	{'6-159805.0', '2-3954.0'}
2013-04-23 08:30:00	2013-04-23 09:00:00	{'2-3929.0'}
2013-04-23 09:00:00	2013-04-23 09:30:00	{'2-4638.0'}
2013-04-23 09:30:00	2013-04-23 10:00:00	{'2-4331.0'}
2013-04-23 10:00:00	2013-04-23 10:30:00	{'2-4637.0'}
2013-04-23 10:30:00	2013-04-23 11:00:00	{'5-8031.0', '2-4335.0'}
2013-04-23 11:00:00	2013-04-23 11:30:00	{'5-7447.0', '2-4633.0'}
2013-04-23 11:30:00	2013-04-23 12:00:00	{'5-5654.0', '2-4335.0'}
2013-04-23 12:00:00	2013-04-23 12:30:00	{'2-4650.0', '5-5393.0'}
2013-04-23 12:30:00	2013-04-23 13:00:00	{'5-1608.0', '2-4340.0'}
2013-04-23 13:00:00	2013-04-23 13:30:00	{'2-4674.0'}
2013-04-23 13:30:00	2013-04-23 14:00:00	{'2-4337.0'}
2013-04-23 14:00:00	2013-04-23 14:30:00	{'2-4637.0'}
2013-04-23 14:30:00	2013-04-23 15:00:00	{'2-4353.0'}
2013-04-23 15:00:00	2013-04-23 15:30:00	{'2-4643.0'}
2013-04-23 15:30:00	2013-04-23 16:00:00	{'5-8696.0', '2-4331.0'}
2013-04-23 16:00:00	2013-04-23 16:30:00	{'5-4070.0', '2-4629.0'}
2013-04-23 16:30:00	2013-04-23 17:00:00	{'2-4354.0'}
2013-04-23 17:00:00	2013-04-23 17:30:00	{'2-4631.0'}
2013-04-23 17:30:00	2013-04-23 18:00:00	{'4-28578.0', '2-4335.0'}
2013-04-23 18:00:00	2013-04-23 18:30:00	{'2-4646.0'}
2013-04-23 18:30:00	2013-04-23 19:00:00	{'5-11250.0', '2-4340.0'}
2013-04-23 19:00:00	2013-04-23 19:30:00	{'5-7081.0', '2-4645.0'}
2013-04-23 19:30:00	2013-04-23 20:00:00	{'2-4337.0', '5-1026.0'}
2013-04-23 20:00:00	2013-04-23 20:30:00	{'6-95097.0', '2-4626.0'}
2013-04-23 20:30:00	2013-04-23 21:00:00	{'6-115551.0', '2-4332.0'}
2013-04-23 21:00:00	2013-04-23 21:30:00	{'2-4649.0'}
2013-04-23 21:30:00	2013-04-23 22:00:00	{'6-46252.0', '2-4331.5'}
2013-04-23 22:00:00	2013-04-23 22:30:00	{'2-4643.0', '6-172239.0', '5-10951.0'}
2013-04-23 22:30:00	2013-04-23 23:00:00	{'2-4334.0', '5-6225.0'}
2013-04-23 23:00:00	2013-04-23 23:30:00	{'5-2572.0', '2-4640.0'}
2013-04-23 23:30:00	2013-04-23 00:00:00	{'2-4336.0'}
2013-04-24 00:00:00	2013-04-24 00:30:00	{'2-4648.0'}
2013-04-24 00:30:00	2013-04-24 01:00:00	{'2-4334.0'}
2013-04-24 01:00:00	2013-04-24 01:30:00	{'2-4631.0'}
2013-04-24 01:30:00	2013-04-24 02:00:00	{'2-4335.0'}
2013-04-24 02:00:00	2013-04-24 02:30:00	{'2-4646.0'}
2013-04-24 02:30:00	2013-04-24 03:00:00	{'2-4335.0'}
2013-04-24 03:00:00	2013-04-24 03:30:00	{'2-4643.0', '5-7414.0'}
2013-04-24 03:30:00	2013-04-24 04:00:00	{'2-4342.0', '5-4916.0'}
2013-04-24 04:00:00	2013-04-24 04:30:00	{'5-5522.0', '2-4626.0'}
2013-04-24 04:30:00	2013-04-24 05:00:00	{'4-21430.0', '5-2892.0', '2-4331.0'}
2013-04-24 05:00:00	2013-04-24 05:30:00	{'2-4647.0'}
2013-04-24 05:30:00	2013-04-24 06:00:00	{'2-4335.0'}
2013-04-24 06:00:00	2013-04-24 06:30:00	{'2-4643.0'}
2013-04-24 06:30:00	2013-04-24 07:00:00	{'2-4339.0'}
2013-04-24 07:00:00	2013-04-24 07:30:00	{'2-4633.0'}
2013-04-24 07:30:00	2013-04-24 08:00:00	{'5-8045.0', '4-27089.0', '2-4335.0'}
2013-04-24 08:00:00	2013-04-24 08:30:00	{'2-4635.0', '5-7604.0'}
2013-04-24 08:30:00	2013-04-24 09:00:00	{'5-2770.0', '2-4336.0'}
2013-04-24 09:00:00	2013-04-24 09:30:00	{'2-4646.0'}
2013-04-24 09:30:00	2013-04-24 10:00:00	{'2-4334.0'}
2013-04-24 10:00:00	2013-04-24 10:30:00	{'2-4631.0'}
2013-04-24 10:30:00	2013-04-24 11:00:00	{'2-4336.0'}
2013-04-24 11:00:00	2013-04-24 11:30:00	{'2-4635.0'}
2013-04-24 11:30:00	2013-04-24 12:00:00	{'2-4353.0'}
2013-04-24 12:00:00	2013-04-24 12:30:00	{'2-4640.0', '5-9121.0'}
2013-04-24 12:30:00	2013-04-24 13:00:00	{'2-4338.0', '5-6657.0'}
2013-04-24 13:00:00	2013-04-24 13:30:00	{'2-4640.0', '5-3970.0'}
2013-04-24 13:30:00	2013-04-24 14:00:00	{'2-4358.0'}
2013-04-24 14:00:00	2013-04-24 14:30:00	{'2-4636.0'}
2013-04-24 14:30:00	2013-04-24 15:00:00	{'2-4343.0'}
2013-04-24 15:00:00	2013-04-24 15:30:00	{'2-4661.0'}
2013-04-24 15:30:00	2013-04-24 16:00:00	{'2-4326.0', '5-13422.0'}
2013-04-24 16:00:00	2013-04-24 16:30:00	{'2-4637.0', '5-9980.0'}
2013-04-24 16:30:00	2013-04-24 17:00:00	{'2-4326.0', '5-3676.0'}
2013-04-24 17:00:00	2013-04-24 17:30:00	{'5-962.0', '2-4630.0'}
2013-04-24 17:30:00	2013-04-24 18:00:00	{'4-27795.0', '2-4334.0'}
2013-04-24 18:00:00	2013-04-24 18:30:00	{'5-578.0', '2-4664.0'}
2013-04-24 18:30:00	2013-04-24 19:00:00	{'2-4344.0'}
2013-04-24 19:00:00	2013-04-24 19:30:00	{'2-4632.0'}
2013-04-24 19:30:00	2013-04-24 20:00:00	{'2-4352.0', '5-8909.0'}
2013-04-24 20:00:00	2013-04-24 20:30:00	{'2-4633.0', '5-5726.0'}
2013-04-24 20:30:00	2013-04-24 21:00:00	{'2-4337.0'}
2013-04-24 21:00:00	2013-04-24 21:30:00	{'2-4634.0'}
2013-04-24 21:30:00	2013-04-24 22:00:00	{'2-4330.0'}
2013-04-24 22:00:00	2013-04-24 22:30:00	{'2-4630.0'}
2013-04-24 22:30:00	2013-04-24 23:00:00	{'2-4336.0'}
2013-04-24 23:00:00	2013-04-24 23:30:00	{'2-4640.0'}
2013-04-24 23:30:00	2013-04-24 00:00:00	{'2-4340.0'}
2013-04-25 00:00:00	2013-04-25 00:30:00	{'2-4640.0', '5-8837.0'}
2013-04-25 00:30:00	2013-04-25 01:00:00	{'2-4333.0', '5-6762.0'}
2013-04-25 01:00:00	2013-04-25 01:30:00	{'5-6551.0', '2-4639.0'}
2013-04-25 01:30:00	2013-04-25 02:00:00	{'2-4342.0', '5-5601.0'}
2013-04-25 02:00:00	2013-04-25 02:30:00	{'2-4637.0', '5-6537.0'}
2013-04-25 02:30:00	2013-04-25 03:00:00	{'2-4346.0'}
2013-04-25 03:00:00	2013-04-25 03:30:00	{'2-4646.0'}
2013-04-25 03:30:00	2013-04-25 04:00:00	{'2-4339.0'}
2013-04-25 04:00:00	2013-04-25 04:30:00	{'2-4634.0'}
2013-04-25 04:30:00	2013-04-25 05:00:00	{'2-4334.0', '4-21507.0'}
2013-04-25 05:00:00	2013-04-25 05:30:00	{'2-4637.0'}
2013-04-25 05:30:00	2013-04-25 06:00:00	{'2-4338.0'}
2013-04-25 06:00:00	2013-04-25 06:30:00	{'2-4654.0'}
2013-04-25 06:30:00	2013-04-25 07:00:00	{'2-4339.0'}
2013-04-25 07:00:00	2013-04-25 07:30:00	{'2-4625.0'}
2013-04-25 07:30:00	2013-04-25 08:00:00	{'2-4333.0'}
2013-04-25 08:00:00	2013-04-25 08:30:00	{'2-4641.0'}
2013-04-25 08:30:00	2013-04-25 09:00:00	{'2-4338.0', '4-22486.0', '5-11580.0'}
2013-04-25 09:00:00	2013-04-25 09:30:00	{'2-4641.0', '5-8124.0'}
2013-04-25 09:30:00	2013-04-25 10:00:00	{'2-4331.0', '5-6452.0'}
2013-04-25 10:00:00	2013-04-25 10:30:00	{'2-4636.0', '5-6982.0'}
2013-04-25 10:30:00	2013-04-25 11:00:00	{'2-4341.0', '5-1308.0'}
2013-04-25 11:00:00	2013-04-25 11:30:00	{'2-4643.0', '5-0.0'}
2013-04-25 11:30:00	2013-04-25 12:00:00	{'5-27287.0', '2-4335.0'}
2013-04-25 12:00:00	2013-04-25 12:30:00	{'2-4636.0'}
2013-04-25 12:30:00	2013-04-25 13:00:00	{'2-4338.0'}
2013-04-25 13:00:00	2013-04-25 13:30:00	{'2-4648.0'}
2013-04-25 13:30:00	2013-04-25 14:00:00	{'2-4360.0'}
2013-04-25 14:00:00	2013-04-25 14:30:00	{'2-4638.0'}
2013-04-25 14:30:00	2013-04-25 15:00:00	{'2-4344.0', '5-11429.0'}
2013-04-25 15:00:00	2013-04-25 15:30:00	{'5-9852.0', '2-4643.0'}
2013-04-25 15:30:00	2013-04-25 16:00:00	{'2-4330.0', '5-5600.0'}
2013-04-25 16:00:00	2013-04-25 16:30:00	{'2-4638.0', '5-5585.0'}
2013-04-25 16:30:00	2013-04-25 17:00:00	{'5-3018.0', '2-4331.0'}
2013-04-25 17:00:00	2013-04-25 17:30:00	{'2-4643.0', '5-2219.0', '4-432.0'}
2013-04-25 17:30:00	2013-04-25 18:00:00	{'5-5020.0', '2-4334.0', '4-28705.0'}
2013-04-25 18:00:00	2013-04-25 18:30:00	{'3-51133.0', '2-4628.0'}
2013-04-25 18:30:00	2013-04-25 19:00:00	{'2-4330.0'}
2013-04-25 19:00:00	2013-04-25 19:30:00	{'2-4620.0'}
2013-04-25 19:30:00	2013-04-25 20:00:00	{'2-4331.0'}
2013-04-25 20:00:00	2013-04-25 20:30:00	{'2-4635.0'}
2013-04-25 20:30:00	2013-04-25 21:00:00	{'2-4329.0'}
2013-04-25 21:00:00	2013-04-25 21:30:00	{'2-7931.0', '4-281.0'}
2013-04-25 21:30:00	2013-04-25 22:00:00	{'2-13237.0'}
2013-04-25 22:00:00	2013-04-25 22:30:00	{'3-2231.0', '2-14251.5'}
2013-04-25 22:30:00	2013-04-25 23:00:00	{'2-5788.0'}
2013-04-25 23:00:00	2013-04-25 23:30:00	{'2-6211.0'}
2013-04-25 23:30:00	2013-04-25 00:00:00	{'2-5590.0'}
2013-04-26 00:00:00	2013-04-26 00:30:00	{'2-5915.0'}
2013-04-26 00:30:00	2013-04-26 01:00:00	{'2-5547.0'}
2013-04-26 01:00:00	2013-04-26 01:30:00	{'2-5917.0'}
2013-04-26 01:30:00	2013-04-26 02:00:00	{'2-5538.0'}
2013-04-26 02:00:00	2013-04-26 02:30:00	{'2-5923.0'}
2013-04-26 02:30:00	2013-04-26 03:00:00	{'2-5558.0', '5-9407.0'}
2013-04-26 03:00:00	2013-04-26 03:30:00	{'2-5918.0'}
2013-04-26 03:30:00	2013-04-26 04:00:00	{'2-4398.0'}
2013-04-26 04:00:00	2013-04-26 04:30:00	{'2-3988.0', '5-11288.0'}
2013-04-26 04:30:00	2013-04-26 05:00:00	{'2-3744.0', '4-21784.0', '5-9835.0'}
2013-04-26 05:00:00	2013-04-26 05:30:00	{'5-8030.0', '2-3989.0'}
2013-04-26 05:30:00	2013-04-26 06:00:00	{'5-5126.0', '2-3729.0'}
2013-04-26 06:00:00	2013-04-26 06:30:00	{'2-3979.0', '5-6831.0'}
2013-04-26 06:30:00	2013-04-26 07:00:00	{'5-3180.0', '2-3738.0'}
2013-04-26 07:00:00	2013-04-26 07:30:00	{'4-26765.0', '2-3948.0', '5-2425.0'}
2013-04-26 07:30:00	2013-04-26 08:00:00	{'2-3729.0', '5-2335.0'}
2013-04-26 08:00:00	2013-04-26 08:30:00	{'2-3971.0'}
2013-04-26 08:30:00	2013-04-26 09:00:00	{'2-3930.0', '5-26581.5'}
2013-04-26 09:00:00	2013-04-26 09:30:00	{'5-882.0', '2-10491.0'}
2013-04-26 09:30:00	2013-04-26 10:00:00	{'2-16339.0'}
2013-04-26 10:00:00	2013-04-26 10:30:00	{'2-3948.0', '6-19789.0'}
2013-04-26 10:30:00	2013-04-26 11:00:00	{'2-3726.0'}
2013-04-26 11:00:00	2013-04-26 11:30:00	{'2-3966.0'}
2013-04-26 11:30:00	2013-04-26 12:00:00	{'2-3707.0'}
2013-04-26 12:00:00	2013-04-26 12:30:00	{'2-3961.0'}
2013-04-26 12:30:00	2013-04-26 13:00:00	{'2-3710.5'}
2013-04-26 13:00:00	2013-04-26 13:30:00	{'2-3968.0'}
2013-04-26 13:30:00	2013-04-26 14:00:00	{'2-3713.0'}
2013-04-26 14:00:00	2013-04-26 14:30:00	{'2-3975.0'}
2013-04-26 14:30:00	2013-04-26 15:00:00	{'2-3919.0'}
2013-04-26 15:00:00	2013-04-26 15:30:00	{'2-4661.0'}
2013-04-26 15:30:00	2013-04-26 16:00:00	{'2-4334.0'}
2013-04-26 16:00:00	2013-04-26 16:30:00	{'2-4621.0'}
2013-04-26 16:30:00	2013-04-26 17:00:00	{'2-4322.0'}
2013-04-26 17:00:00	2013-04-26 17:30:00	{'2-4633.0', '4-16.0'}
2013-04-26 17:30:00	2013-04-26 18:00:00	{'2-4319.0', '4-28542.0', '5-14147.0'}
2013-04-26 18:00:00	2013-04-26 18:30:00	{'4-30266.0', '2-4621.0', '5-3575.0'}
2013-04-26 18:30:00	2013-04-26 19:00:00	{'2-4326.0', '4-30050.0'}
2013-04-26 19:00:00	2013-04-26 19:30:00	{'4-32166.0', '2-4618.0'}
2013-04-26 19:30:00	2013-04-26 20:00:00	{'4-30030.0', '2-4303.0'}
2013-04-26 20:00:00	2013-04-26 20:30:00	{'4-32102.0', '2-6587.0'}
2013-04-26 20:30:00	2013-04-26 21:00:00	{'3-12677.0', '4-30055.0', '2-16115.0'}
2013-04-26 21:00:00	2013-04-26 21:30:00	{'4-31928.0', '2-17105.0'}
2013-04-26 21:30:00	2013-04-26 22:00:00	{'4-30218.0', '2-16122.0'}
2013-04-26 22:00:00	2013-04-26 22:30:00	{'2-17278.0', '4-32360.0'}
2013-04-26 22:30:00	2013-04-26 23:00:00	{'2-16148.0', '5-5332.0'}
2013-04-26 23:00:00	2013-04-26 23:30:00	{'5-2178.0', '2-17318.0'}
2013-04-26 23:30:00	2013-04-26 00:00:00	{'2-16250.0'}
2013-04-27 00:00:00	2013-04-27 00:30:00	{'2-17488.0'}
2013-04-27 00:30:00	2013-04-27 01:00:00	{'2-8123.0'}
2013-04-27 01:00:00	2013-04-27 01:30:00	{'2-4627.0'}
2013-04-27 01:30:00	2013-04-27 02:00:00	{'2-4327.0'}
2013-04-27 02:00:00	2013-04-27 02:30:00	{'2-4631.0'}
2013-04-27 02:30:00	2013-04-27 03:00:00	{'2-4329.0', '5-5626.0'}
2013-04-27 03:00:00	2013-04-27 03:30:00	{'5-3239.0', '2-4647.0'}
2013-04-27 03:30:00	2013-04-27 04:00:00	{'2-4340.0'}
2013-04-27 04:00:00	2013-04-27 04:30:00	{'2-4639.0'}
2013-04-27 04:30:00	2013-04-27 05:00:00	{'2-4337.0', '4-21412.0'}
2013-04-27 05:00:00	2013-04-27 05:30:00	{'4-31660.0', '2-4642.0'}
2013-04-27 05:30:00	2013-04-27 06:00:00	{'2-4342.0', '4-30984.0'}
2013-04-27 06:00:00	2013-04-27 06:30:00	{'2-4637.0', '4-32795.0', '5-8619.0'}
2013-04-27 06:30:00	2013-04-27 07:00:00	{'2-4330.0', '4-30587.0', '5-2842.0'}
2013-04-27 07:00:00	2013-04-27 07:30:00	{'2-4638.0'}
2013-04-27 07:30:00	2013-04-27 08:00:00	{'2-4338.0'}
2013-04-27 08:00:00	2013-04-27 08:30:00	{'2-4633.0', '4-6369.0'}
2013-04-27 08:30:00	2013-04-27 09:00:00	{'6-112369.0', '2-4337.0', '3-29644.0'}
2013-04-27 09:00:00	2013-04-27 09:30:00	{'2-4641.0', '6-363752.0'}
2013-04-27 09:30:00	2013-04-27 10:00:00	{'5-7140.0', '2-4315.0', '6-27424.0'}
2013-04-27 10:00:00	2013-04-27 10:30:00	{'5-3666.0', '6-23215.0', '2-4613.0'}
2013-04-27 10:30:00	2013-04-27 11:00:00	{'2-4341.0', '6-34050.0', '5-1095.0'}
2013-04-27 11:00:00	2013-04-27 11:30:00	{'2-4633.5', '5-789.0', '6-235562.0'}
2013-04-27 11:30:00	2013-04-27 12:00:00	{'2-4333.0', '6-106257.0'}
2013-04-27 12:00:00	2013-04-27 12:30:00	{'2-4633.0'}
2013-04-27 12:30:00	2013-04-27 13:00:00	{'2-4337.0'}
2013-04-27 13:00:00	2013-04-27 13:30:00	{'2-4636.0'}
2013-04-27 13:30:00	2013-04-27 14:00:00	{'4-24509.0', '2-4334.0'}
2013-04-27 14:00:00	2013-04-27 14:30:00	{'2-4632.0', '4-30209.0'}
2013-04-27 14:30:00	2013-04-27 15:00:00	{'2-4335.0'}
2013-04-27 15:00:00	2013-04-27 15:30:00	{'2-4643.0'}
2013-04-27 15:30:00	2013-04-27 16:00:00	{'2-4335.0'}
2013-04-27 16:00:00	2013-04-27 16:30:00	{'2-4633.0'}
2013-04-27 16:30:00	2013-04-27 17:00:00	{'2-4337.0', '5-7543.0', '4-20399.0'}
2013-04-27 17:00:00	2013-04-27 17:30:00	{'5-5004.0', '2-4639.0'}
2013-04-27 17:30:00	2013-04-27 18:00:00	{'5-1302.0', '2-4334.0'}
2013-04-27 18:00:00	2013-04-27 18:30:00	{'2-4638.0'}
2013-04-27 18:30:00	2013-04-27 19:00:00	{'5-2663.0', '2-4352.0'}
2013-04-27 19:00:00	2013-04-27 19:30:00	{'2-8000.0'}
2013-04-27 19:30:00	2013-04-27 20:00:00	{'2-3710.0', '4-19055.0'}
2013-04-27 20:00:00	2013-04-27 20:30:00	{'2-3963.5', '3-25274.0', '4-5578.0', '5-1798.0'}
2013-04-27 20:30:00	2013-04-27 21:00:00	{'5-26884.0', '2-9967.0', '4-30436.0'}
2013-04-27 21:00:00	2013-04-27 21:30:00	{'2-3963.0', '4-32641.0'}
2013-04-27 21:30:00	2013-04-27 22:00:00	{'4-30468.0', '2-5849.0'}
2013-04-27 22:00:00	2013-04-27 22:30:00	{'4-32395.0', '2-7252.0'}
2013-04-27 22:30:00	2013-04-27 23:00:00	{'2-3673.0', '5-11359.0'}
2013-04-27 23:00:00	2013-04-27 23:30:00	{'5-6861.0', '2-3949.0'}
2013-04-27 23:30:00	2013-04-27 00:00:00	{'2-3678.0', '5-1025.0'}
2013-04-28 00:00:00	2013-04-28 00:30:00	{'2-3940.0'}
2013-04-28 00:30:00	2013-04-28 01:00:00	{'2-3692.0'}
2013-04-28 01:00:00	2013-04-28 01:30:00	{'2-3956.0'}
2013-04-28 01:30:00	2013-04-28 02:00:00	{'2-3713.0'}
2013-04-28 02:00:00	2013-04-28 02:30:00	{'2-3973.0'}
2013-04-28 02:30:00	2013-04-28 03:00:00	{'2-3935.0'}
2013-04-28 03:00:00	2013-04-28 03:30:00	{'5-11688.0', '2-4653.0'}
2013-04-28 03:30:00	2013-04-28 04:00:00	{'2-4340.0', '5-6287.0'}
2013-04-28 04:00:00	2013-04-28 04:30:00	{'5-4976.0', '2-4660.0'}
2013-04-28 04:30:00	2013-04-28 05:00:00	{'4-21175.0', '2-4343.0'}
2013-04-28 05:00:00	2013-04-28 05:30:00	{'2-4638.0', '4-32498.0'}
2013-04-28 05:30:00	2013-04-28 06:00:00	{'2-4340.0'}
2013-04-28 06:00:00	2013-04-28 06:30:00	{'2-4635.0'}
2013-04-28 06:30:00	2013-04-28 07:00:00	{'3-26375.0', '2-4336.0'}
2013-04-28 07:00:00	2013-04-28 07:30:00	{'2-4631.0', '5-9248.0'}
2013-04-28 07:30:00	2013-04-28 08:00:00	{'4-20623.0', '2-4339.0', '5-3261.0'}
2013-04-28 08:00:00	2013-04-28 08:30:00	{'4-30335.0', '2-4627.0'}
2013-04-28 08:30:00	2013-04-28 09:00:00	{'2-4329.0'}
2013-04-28 09:00:00	2013-04-28 09:30:00	{'2-4631.0'}
2013-04-28 09:30:00	2013-04-28 10:00:00	{'2-4318.0'}
2013-04-28 10:00:00	2013-04-28 10:30:00	{'2-4633.0'}
2013-04-28 10:30:00	2013-04-28 11:00:00	{'2-4334.0', '5-10068.0'}
2013-04-28 11:00:00	2013-04-28 11:30:00	{'2-4654.0', '5-5939.0'}
2013-04-28 11:30:00	2013-04-28 12:00:00	{'5-14230.0', '2-4336.0'}
2013-04-28 12:00:00	2013-04-28 12:30:00	{'2-4634.0', '5-5989.0'}
2013-04-28 12:30:00	2013-04-28 13:00:00	{'2-4356.0'}
2013-04-28 13:00:00	2013-04-28 13:30:00	{'2-4638.0'}
2013-04-28 13:30:00	2013-04-28 14:00:00	{'2-4342.0'}
2013-04-28 14:00:00	2013-04-28 14:30:00	{'2-4645.0'}
2013-04-28 14:30:00	2013-04-28 15:00:00	{'2-4346.0', '5-10267.0', '4-19948.0'}
2013-04-28 15:00:00	2013-04-28 15:30:00	{'5-7664.0', '4-30981.0', '2-4665.0'}
2013-04-28 15:30:00	2013-04-28 16:00:00	{'4-29950.0', '5-690.0', '2-4331.0'}
2013-04-28 16:00:00	2013-04-28 16:30:00	{'4-32299.0', '2-4631.0'}
2013-04-28 16:30:00	2013-04-28 17:00:00	{'2-4333.0', '4-30059.0'}
2013-04-28 17:00:00	2013-04-28 17:30:00	{'4-32023.0', '2-4622.0'}
2013-04-28 17:30:00	2013-04-28 18:00:00	{'5-20751.0', '4-29819.0', '2-4927.0'}
2013-04-28 18:00:00	2013-04-28 18:30:00	{'2-18590.0', '4-31873.0', '5-6261.0'}
2013-04-28 18:30:00	2013-04-28 19:00:00	{'4-30107.0', '2-7728.5', '5-3867.0'}
2013-04-28 19:00:00	2013-04-28 19:30:00	{'2-5923.0', '4-31047.0'}
2013-04-28 19:30:00	2013-04-28 20:00:00	{'2-5564.0', '4-30251.0'}
2013-04-28 20:00:00	2013-04-28 20:30:00	{'4-32494.0', '2-6204.0'}
2013-04-28 20:30:00	2013-04-28 21:00:00	{'4-30142.0', '2-5792.0'}
2013-04-28 21:00:00	2013-04-28 21:30:00	{'5-8221.0', '2-6198.0'}
2013-04-28 21:30:00	2013-04-28 22:00:00	{'5-3543.0', '2-5801.0'}
2013-04-28 22:00:00	2013-04-28 22:30:00	{'2-5911.0'}
2013-04-28 22:30:00	2013-04-28 23:00:00	{'2-5542.0'}
2013-04-28 23:00:00	2013-04-28 23:30:00	{'2-5911.0'}
2013-04-28 23:30:00	2013-04-28 00:00:00	{'2-5518.0'}
2013-04-29 00:00:00	2013-04-29 00:30:00	{'2-5900.0'}
2013-04-29 00:30:00	2013-04-29 01:00:00	{'2-5524.0'}
2013-04-29 01:00:00	2013-04-29 01:30:00	{'2-5923.0', '5-8784.0'}
2013-04-29 01:30:00	2013-04-29 02:00:00	{'5-850.0', '2-5528.0'}
2013-04-29 02:00:00	2013-04-29 02:30:00	{'2-4252.0'}
2013-04-29 02:30:00	2013-04-29 03:00:00	{'2-3935.0'}
2013-04-29 03:00:00	2013-04-29 03:30:00	{'2-4646.0'}
2013-04-29 03:30:00	2013-04-29 04:00:00	{'2-4334.0'}
2013-04-29 04:00:00	2013-04-29 04:30:00	{'5-10179.0', '2-4638.0'}
2013-04-29 04:30:00	2013-04-29 05:00:00	{'2-4339.0', '5-2852.0', '4-21255.0'}
2013-04-29 05:00:00	2013-04-29 05:30:00	{'2-4638.0', '4-31710.0'}
2013-04-29 05:30:00	2013-04-29 06:00:00	{'2-4353.0', '4-30627.0'}
2013-04-29 06:00:00	2013-04-29 06:30:00	{'4-32924.0', '2-4642.0'}
2013-04-29 06:30:00	2013-04-29 07:00:00	{'4-30558.0', '2-4334.0'}
2013-04-29 07:00:00	2013-04-29 07:30:00	{'4-32044.0', '5-4933.0', '2-4628.0'}
2013-04-29 07:30:00	2013-04-29 08:00:00	{'2-4329.0'}
2013-04-29 08:00:00	2013-04-29 08:30:00	{'2-4638.0', '4-1972.0'}
2013-04-29 08:30:00	2013-04-29 09:00:00	{'2-4373.0', '4-28439.0'}
2013-04-29 09:00:00	2013-04-29 09:30:00	{'2-4637.0'}
2013-04-29 09:30:00	2013-04-29 10:00:00	{'2-4329.0'}
2013-04-29 10:00:00	2013-04-29 10:30:00	{'2-4631.0', '5-11238.0'}
2013-04-29 10:30:00	2013-04-29 11:00:00	{'5-2053.0', '2-4335.0'}
2013-04-29 11:00:00	2013-04-29 11:30:00	{'2-4633.0'}
2013-04-29 11:30:00	2013-04-29 12:00:00	{'2-4331.0'}
2013-04-29 12:00:00	2013-04-29 12:30:00	{'2-4630.0'}
2013-04-29 12:30:00	2013-04-29 13:00:00	{'2-4355.0'}
2013-04-29 13:00:00	2013-04-29 13:30:00	{'2-4641.0'}
2013-04-29 13:30:00	2013-04-29 14:00:00	{'2-4336.0'}
2013-04-29 14:00:00	2013-04-29 14:30:00	{'5-11955.0', '2-4640.0'}
2013-04-29 14:30:00	2013-04-29 15:00:00	{'2-4330.0'}
2013-04-29 15:00:00	2013-04-29 15:30:00	{'2-4641.0', '4-24526.0'}
2013-04-29 15:30:00	2013-04-29 16:00:00	{'2-4333.0', '4-28305.0'}
2013-04-29 16:00:00	2013-04-29 16:30:00	{'2-4642.0'}
2013-04-29 16:30:00	2013-04-29 17:00:00	{'5-9297.0', '2-4334.0', '4-339.0'}
2013-04-29 17:00:00	2013-04-29 17:30:00	{'4-31938.0', '2-4612.0', '5-6609.0'}
2013-04-29 17:30:00	2013-04-29 18:00:00	{'2-4376.0', '4-30308.0', '5-1990.0'}
2013-04-29 18:00:00	2013-04-29 18:30:00	{'5-4288.0', '2-4632.0', '4-32196.0'}
2013-04-29 18:30:00	2013-04-29 19:00:00	{'4-29887.0', '2-4329.0'}
